Unnamed: 0,Unnamed: 1,blockNum,uniqueId,hash,from,to,value,erc721TokenId,erc1155Metadata,tokenId,asset,category,rawContract
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,53,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:494,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x68d729701dbaa95f97fdbe85798de3a997b88b35,303.029553749,,,,FLOKI,erc20,"{'value': '0x468df80a55', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,54,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:496,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x71073c469b91e0bb704b4244264517ac18888888,1033406629.4084932,,,,FLOKI,erc20,"{'value': '0x0e5765daae6d4ea1', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,55,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:498,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0xcbc16774e98412b4c54607d85cc1c3d9b6149df6,1121.334543424,,,,FLOKI,erc20,"{'value': '0x010514bf4440', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,56,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:500,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x677c507ba41f4990cddb826554523210af37a154,35333.747400443,,,,FLOKI,erc20,"{'value': '0x2022c7765efb', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,57,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:502,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x87ca5f83f263387df198531fc5763bb0108adadc,47.572680932,,,,FLOKI,erc20,"{'value': '0x0b138d80e4', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,58,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:504,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0xd2f1a44af45188cb9be23648d42b98992cc4defd,5055834624.062957,,,,FLOKI,erc20,"{'value': '0x4629eecdba64a3b9', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,59,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:506,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0xd65cd9675a5e5f40069fb5297e4e38465f52c571,1344148872.6709025,,,,FLOKI,erc20,"{'value': '0x12a7604730ca7932', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,60,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:508,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0xfd44a001b44f3a7184d1734379ee6e742d6feaa8,1146319375.4397132,,,,FLOKI,erc20,"{'value': '0x0fe88b66043b5364', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,61,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:510,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0xea6eb13c24e210f684f75ce8ced6cc9de22924d7,808692296.3607618,,,,FLOKI,erc20,"{'value': '0x0b390d5be12d996c', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,62,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:512,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0xc82706e3d2c3d986450a8b64e987f83eb05b14b7,678569643.315895,,,,FLOKI,erc20,"{'value': '0x096ac37ed1351a96', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,63,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:514,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x2d177f637c6b9e474cfb9ff1e4ecf9227c7b8881,120015862.70731737,,,,FLOKI,erc20,"{'value': '0x01aa61ca9014ea63', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,64,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:516,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x3316edd85999a16155a1c6c0cb3594d512fe7639,87.654834839,,,,FLOKI,erc20,"{'value': '0x1468a2a297', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,65,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:518,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0xe8e9bf9905a18ced5b2b41d83d80850dfcdd6f23,620653252.0240141,,,,FLOKI,erc20,"{'value': '0x089d00d827951540', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,66,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:520,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x6bc0d79d2f0399c374d4c8794e51ea9af694509f,321.078440492,,,,FLOKI,erc20,"{'value': '0x4ac1c4322c', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,67,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:522,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0xf133d6ead59c5c2e435fab3fa8435938a0dec1c2,777.076087601,,,,FLOKI,erc20,"{'value': '0xb4ed581b31', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,68,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:524,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x15e0a1d55688449c3deb2f8471f3350068f0e9ea,7716.547550732,,,,FLOKI,erc20,"{'value': '0x0704a6135e0c', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,69,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:526,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x8ca0fc9a4ae5516588af00d56a9bcedf5dc325b3,325.0132116,,,,FLOKI,erc20,"{'value': '0x4bac4c09d0', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,70,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:528,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x3634cb16ea865ba7a3248be110f2614d6c070d4c,121.715018371,,,,FLOKI,erc20,"{'value': '0x1c56c7ca83', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,71,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:530,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0xee1255df317175a6aa21d7fe236ded8dcecd5202,2018604658.771196,,,,FLOKI,erc20,"{'value': '0x1c03863dfc017808', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,72,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:532,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0xebc79a8a0463ad139b868d91e665ce6fc543386f,4302335472.696087,,,,FLOKI,erc20,"{'value': '0x3bb4f751529cd0b1', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,73,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:534,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x692d89622c3e6f36dd898fc32c6568ea0ed00cee,630.986151317,,,,FLOKI,erc20,"{'value': '0x92e9b49595', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,74,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:536,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x78964df28d3b1841307cc0087ccc9df38ef2646b,367003946.6962781,,,,FLOKI,erc20,"{'value': '0x0517dc2521ff8047', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,75,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:538,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x769b1ff87a634f2160149f31b3ba68f795242dc1,6230.066011909,,,,FLOKI,erc20,"{'value': '0x05aa8cdf1f05', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,76,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:540,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x7d1625639c588abda495aff922b31cd32424b8e1,8622312574.108112,,,,FLOKI,erc20,"{'value': '0x77a89b9a6a1916c0', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,77,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:542,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x171a95fb92ee454da145f0b28edbc5f897b7a7de,8593.763400758,,,,FLOKI,erc20,"{'value': '0x07d0e436fc36', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,78,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:544,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0xe319471e06e0dedfbc480117b12553f12323e301,546252428.0012017,,,,FLOKI,erc20,"{'value': '0x0794adb068b4ce76', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,79,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:546,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x8f84de2afd2472ad5a7015464dd187c364c15cb5,1963309270.1309967,,,,FLOKI,erc20,"{'value': '0x1b3f13610e63b7b7', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,80,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:548,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x1a92c0e951e61159d91d6b65dfa848049aaff2f2,5001376040.502012,,,,FLOKI,erc20,"{'value': '0x45687502aa45a7cb', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,81,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:550,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0xa91486da08b47a047396a9cbc11d5aed427eac95,239.876716832,,,,FLOKI,erc20,"{'value': '0x37d9c43920', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,82,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:552,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x22b11b2804e652673e5a465cf41ea0284503c8c2,9021450.58294875,,,,FLOKI,erc20,"{'value': '0x200cf6255afb8d', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,83,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:554,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x610ae0a63faf5322af5dbf30624d5dc7bc72a343,50176059.83948941,,,,FLOKI,erc20,"{'value': '0xb242dc4ef62583', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,84,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:556,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x35a61606ae73a965f4f401621743ec0942efca4e,931388131.6797464,,,,FLOKI,erc20,"{'value': '0x0cecf49230c939ea', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,85,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:558,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0xb1207360aa525299fa0aca6fa24eedfa4d106e14,9054.016191794,,,,FLOKI,erc20,"{'value': '0x083c0d6b3d32', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,86,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:560,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0xd2cb878fa6e747f3bf0ce14ca9a8fbc792ec6ef0,154.524274679,,,,FLOKI,erc20,"{'value': '0x23fa5d4ff7', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,87,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:562,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x72bb1f55b845c40286bcdcb98137d7dfd80c5a7c,51.983226608,,,,FLOKI,erc20,"{'value': '0x0c1a7116f0', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,88,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:564,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x25d5eebcdc860e3e460937e9b030bf1a8bc0602c,102.517615052,,,,FLOKI,erc20,"{'value': '0x17de86a9cc', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,89,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:566,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x90b7debf57052876d557020a2be7349885473b59,545576007.3415985,,,,FLOKI,erc20,"{'value': '0x0792467cf3926728', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,90,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:568,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x639090cdd215010fe54c36a49bbd1604f034e1d4,76685697.00413445,,,,FLOKI,erc20,"{'value': '0x0110713c3148e02b', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,91,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:570,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x32a840daffe455ad2f062913d36a05fd213551db,690095881.1656038,,,,FLOKI,erc20,"{'value': '0x0993b68c31d6038f', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,92,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:572,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0xbf228e276a50d30ac24c426a7fff879ce5fdb634,2612716514.1413608,,,,FLOKI,erc20,"{'value': '0x24423bd3ac3152ce', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,93,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:574,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x218e6e2e8b4641002af0f3f25bbbfa58987dba44,42829658.84900731,,,,FLOKI,erc20,"{'value': '0x982959098bd6ce', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,94,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:576,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x2f7b8d68929944d2ee578fb329cc6762010a7298,16308440052.985342,,,,FLOKI,erc20,"{'value': '0xe25337d286f1a704', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,95,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:578,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0xc9f149f221a347426bee95a6640a73d8387c258c,101104507.60841748,,,,FLOKI,erc20,"{'value': '0x016732039530c4ca', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,96,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:580,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0xc5d4434875225f9aee5ac2ceb6405a9db0a15cf0,2255084038.89796,,,,FLOKI,erc20,"{'value': '0x1f4baafc452a8451', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,97,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:582,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x1af09e5cbb518d8393d251aded2919a187767b9d,29830.404019458,,,,FLOKI,erc20,"{'value': '0x1b216ea29502', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,98,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:584,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x9f5544aca1c3cdda0f906515954522cb352b72b2,81502669.26956427,,,,FLOKI,erc20,"{'value': '0x01218e3ef20efb6f', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,99,0xc62b21,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8:log:586,0x53c9aab8ed12359ac135f3eec178c8107b3c4689c417aa83139c7494785f70d8,0x2b9d5c7f2ead1a221d771fb6bb5e35df04d60ab0,0x4d60330e78d064a865aca1a477cb9b066efece84,4530741634.777623,,,,FLOKI,erc20,"{'value': '0x3ee06d830dfe2b42', 'address': '0x43f11c02439e2736800433b4594994bd43cd066d', 'decimal': '0x9'}"
0x860a80d33e85e97888f1f0c75c6e5bbd60b48da9,0,0xc4cd9a,0xf7bccb64181d9e91996be8574ed2f5d0a47979d9e68cddc890b367be0dbbc626:internal:0_0,0xf7bccb64181d9e91996be8574ed2f5d0a47979d9e68cddc890b367be0dbbc626,0x860a80d33e85e97888f1f0c75c6e5bbd60b48da9,0x9646a6f07950f5515c88ee8d7082bbab00c26913,0.0009276825099377,,,,ETH,internal,"{'value': '0x34bb8ea781c87', 'address': None, 'decimal': '0x12'}"
0x860a80d33e85e97888f1f0c75c6e5bbd60b48da9,1,0xc6eed1,0x24276619b6a287f4bad657b24221e72935e91f5414446fb4fce700504fe1c612:log:299,0x24276619b6a287f4bad657b24221e72935e91f5414446fb4fce700504fe1c612,0x860a80d33e85e97888f1f0c75c6e5bbd60b48da9,0x2540bfb1e06cadf631b788111136d89de564d652,500.0,,,,PIZZA,erc20,"{'value': '0x1b1ae4d6e2ef500000', 'address': '0x71547c5b458d1cb6ebaac87c18240e46fc2fa11f', 'decimal': '0x12'}"
0x860a80d33e85e97888f1f0c75c6e5bbd60b48da9,2,0xc70554,0xdb4aa11566ebf93b9d28395cc1909dde43eb57f0e027389fe9b8a7159652d873:log:308,0xdb4aa11566ebf93b9d28395cc1909dde43eb57f0e027389fe9b8a7159652d873,0x860a80d33e85e97888f1f0c75c6e5bbd60b48da9,0x5474b3abf3e58a2b32f329f3633406a0d2941e6f,150000000.0,,,,RARE,erc20,"{'value': '0x7c13bc4b2c133c56000000', 'address': '0xba5bde662c17e2adff1075610382b9b691296350', 'decimal': '0x12'}"
