Address,Name Tag,Balance,Percentage,Txn Count
"0x6cc28d37607024098f4104228e1388953875309b","","618.94416001 ETH","0.00051542%","9"
"0x5508c055d4f8263e28d6808669edc6faf943c8e8","","618.89180555 ETH","0.00051537%","44"
"0xf8a9090cadf5fe26dcf88462b32c94ebb83ba24b","","618.84240495 ETH","0.00051533%","3"
"0x7cc4b71026a3aca8ad67d0b6dcfa9f1660c09d00","","618.81214141 ETH","0.00051531%","4"
"0x6a0806cca96c0600224de365f45b9e042c03e35b","","618.7920026 ETH","0.00051529%","22"
"0xc1fec0543a97be915c319ddd1c477311b1ddcc60","","618.4956985 ETH","0.00051504%","4"
"0x011bab1719cffaf026638842b1972a0afed81f70","","618.42695854 ETH","0.00051499%","7"
"0xeae76e9aa6657ca208a1e12cf318d77f2ea7a063","","618.39575393 ETH","0.00051496%","44"
"0x50755fb68008a55cd2fa28a02e96ef2cc62f1f71","","618.349838 ETH","0.00051492%","12"
"0x7a5fed82b79ec0732b7e7623c6445d617ddfd09d","","618.34577986 ETH","0.00051492%","33"
"0xb44605552471a6eee4daab71ff3bb41326d473e0","","618.194597 ETH","0.00051479%","9"
"0x998c1f93bcdb6ff23c10d0dc924728b73be2ff9f","","618.13616943 ETH","0.00051475%","207"
"0xac1c831b4e59608e53d8de6549a0fe9b934dcc89","","618.12226296 ETH","0.00051473%","131"
"0x7bed0baad77c8d07a6767b56b9681ab127dfed60","","617.90352632 ETH","0.00051455%","14"
"0x6d2a0bb47a82d0007cc8c64a6365ade479c0608a","","617.76315903 ETH","0.00051443%","4"
"0x3b12ca7428ca45ea42b2ea70ce4dd2c16fa158bc","","617.75654914 ETH","0.00051443%","64"
"0x8a2d14d4c6b2f6fb17dc1320f254c9ded75ecc7f","","617.59949538 ETH","0.00051430%","54"
"0x00ee0342d4ff79114601b53ac1995e778e9c9e24","","617.47022157 ETH","0.00051419%","29"
"0x5df60420497db35c33554fe31b62b5f0a033d548","","617.29097254 ETH","0.00051404%","4"
"0xf1e91017133b0313df8e50a1ece7c3b4fdd65273","","617.27571252 ETH","0.00051403%","27"
"0xda406e9b8764ea34523f34b32e114d307fd7c7b6","","617.23176932 ETH","0.00051399%","63"
"0x840b6bb880d1c5516e512f21e275896a65a13127","","617.04805666 ETH","0.00051384%","1"
"0xf27a5cbb32102f73b5290abced0ebbb80c2c1162","","617.04327647 ETH","0.00051384%","3"
"0x002198f2344b34318bd6c587049ea1dd9a63ec1e","","616.98799041 ETH","0.00051379%","337"
"0x9dafec62c3ef9cf8add8532ff339b991a30f421d","","616.98 ETH","0.00051378%","19,271"
"0x5f93ff832774db5114c55bb4bf44ccf3b58f903f","","616.91962656 ETH","0.00051373%","20"
"0xe3576eb81a51e6fe477c2ebd0ba599e1aef73d1e","","616.80573566 ETH","0.00051364%","4"
"0xb8d920b199dd32e1d93036ad11f72691176f0b44","","616.75293969 ETH","0.00051359%","5"
"0x68407fa9c9663663fdf51a9caf089d25caf35fd0","","616.64486874 ETH","0.00051350%","249"
