Address,Name Tag,Balance,Percentage,Txn Count
"0x430d5b3bf787d3f474b209cb218c40806bb2d272","","728.63249581 ETH","0.00060676%","3"
"0x1b75fc349ef2344c4d4aa805bee93177efd10bca","","728.55202488 ETH","0.00060669%","21"
"0xa077e3c19e954422cfaa7bd80ed434bb7f067581","","728.4034295 ETH","0.00060657%","140"
"0x090aac31fca0d19f91e30e02ec8217098a3a4446","","728.37995923 ETH","0.00060655%","13,963"
"0x497c6eb1517418eadc9e6160b5b7e57b5a899b4b","","728.25152029 ETH","0.00060644%","4"
"0xfb257d63af623f6be90afe8b65d332e2a67dc2a7","","728.13802973 ETH","0.00060635%","11"
"0xf82abf4d24bcb4f693c50ff290b51d081d52b933","","727.92490374 ETH","0.00060617%","41"
"0xb934caef5bf77e4f23a207c2bd90978917d03afb","","727.69238954 ETH","0.00060598%","1"
"0x587e5198b92778b45d56269ffb3d8e989ba74d79","","727.2773686 ETH","0.00060563%","2"
"0x84d1d35f8995d82336ac6c80b887bc9c951245c2","","727.17769226 ETH","0.00060555%","4"
"0x90facbc7c72b90a8a4471424ac6a91c1cd0020a6","","727.1063275 ETH","0.00060549%","10"
"0x7f800d763e1c571a14bbf953b7d1360e1f601a98","","727 ETH","0.00060540%","3"
"0xaafe114d6084406aa828cba83b0521132d64fb34","","726.94387692 ETH","0.00060535%","2"
"0x461b4c5a45a7ef8659133a4f92a0490de765b2a4","","726.58756574 ETH","0.00060506%","14"
"0xdf606ba59269e8bfbaa0ed5cb34e41d3457ac603","","726.55011 ETH","0.00060503%","2"
"0x67b3ce6311d71ad31a1020e803ab56e37a26b132","","726.49789773 ETH","0.00060498%","6"
"0x53f371fc14c298c9b37b8fa068c5facd68384b59","","726.48979995 ETH","0.00060498%","107"
"0x4e1d6cff5c5660e9242e3536e021ba4de593ba43","","726.46385263 ETH","0.00060495%","1"
"0xcd54b603da071ae6159061cada2a6f5499a98f89","","726.36926046 ETH","0.00060488%","4"
"0xb2a12ec05a8e7781d714e4830f2ee7862c87cadd","","726.31231654 ETH","0.00060483%","14"
"0x8ff920020c8ad673661c8117f2855c384758c572","","726.27529724 ETH","0.00060480%","116"
"0x2e9ea3a729c2e4f6555f8d4c0451a678a34e0923","","726.23650301 ETH","0.00060476%","5"
"0x7b3cdc288830ab1d5291d53045c97c9d49d9884d","","726.14353221 ETH","0.00060469%","264"
"0xecea4ebfecf412275493a30f496a046419b3ee86","","726 ETH","0.00060457%","3"
"0x9642b16fb19c78d5b1eaff765998f73926362e68","","725.85467431 ETH","0.00060445%","17"
"0x301407427168fb51bcc927b9fb76dcd88fe45681","Ether Capital: ETH Staking Multisig","725.64056009 ETH","0.00060427%","6,090"
"0x2862ad7a94ecf0d6f9a90820afbf834cb3c26950","","725.47264012 ETH","0.00060413%","0"
"0xebf0b4aa890098cd3e551e4a4c4f3a9bd01f3025","","725.42454783 ETH","0.00060409%","90"
