Address,Name Tag,Balance,Percentage,Txn Count
"0xe286751e251830026ecff1606860d44d20a93d87","","950.10419811 ETH","0.00079119%","33"
"0xe5e0c13133782d967b002b3400e6ebea5d9814c0","","950.05913326 ETH","0.00079115%","85"
"0xcc69cea12505acf3f62d45e066309cfffe140352","","950.055417 ETH","0.00079115%","2"
"0x54ea727c8333a934acb8b00b8edf4f825596697e","","950.00858852 ETH","0.00079111%","68"
"0x4e6b14fa3a6e7942b261afc6b32b8ddb16f03cb6","","950 ETH","0.00079110%","67"
"0x19b419054129362792d4971f16b8399d037dacb2","","949.99774456 ETH","0.00079110%","2"
"0x9767f5cf76ef762c4fc72e8e1b81fe8b9c81ca9a","","949.941658 ETH","0.00079105%","16"
"0xb658fddb14b21c3a2a1c2ec60e49ed3bddaf3658","","949.71035947 ETH","0.00079086%","75"
"0x282eac63937333b8fd516535f21bd2b7120617db","","949.52765633 ETH","0.00079071%","12"
"0x5b942b9460d1e892135d482720c9aa27b4a11410","","947.40707194 ETH","0.00078894%","5"
"0xeb0c49a2d24701af162582ab50839d8fc742cd4c","","946.93349588 ETH","0.00078855%","80"
"0xbffa4e963c7a3cb44a24d23dc9665c645ae0d4bf","","946.60816585 ETH","0.00078828%","13"
"0x2eee0babf7af64a21d77b8752c79329c6593d31c","","945.47234573 ETH","0.00078733%","12"
"0x64a9da4f44c4d26b83cf277847ee59acd1dfff20","","944.89696107 ETH","0.00078685%","5"
"0x24ed90594a1f6057d1bc95d28f7e62f7f9b22f63","","944.87250705 ETH","0.00078683%","10"
"0xcdd988071ad7f2bdf6e5efa36e32e9ea54d6eee2","","944.55041332 ETH","0.00078656%","20"
"0xa6726164491acb5156a174e7f5eba9eb15e2760f","","944.36484701 ETH","0.00078641%","1,807"
"0x876c52311a9cf543222aed80c14ec8ffd930aa49","","944.20320153 ETH","0.00078627%","34"
"0x2b0979936210cc9c146905407148373b2cf6a2e5","","944.19811804 ETH","0.00078627%","10"
"0x7464bb6e5cc207c5ae520adb59ac4509ab99086a","","943.77458549 ETH","0.00078592%","3"
"0xd4af9a996dafb596ef2df3afd6382b5ff4160d28","","943.16559344 ETH","0.00078541%","65"
"0xbff23935fbc0824db3266ff37c744acc278fadb0","","943.0948 ETH","0.00078535%","2"
"0x150d256a37a1734fe271aee4026be3e393b83050","","942.9162306 ETH","0.00078520%","1"
"0x0da972599bd99c87ee094356b4c1ecd89e49eb50","","942.18359376 ETH","0.00078459%","28"
"0x4c285844d187ba87c41802bc25d82c0f058d1568","","941.24528934 ETH","0.00078381%","215"
"0x4ac25a38ee7b33b95e190e0005ff298ef70a24a9","","941.07833313 ETH","0.00078367%","31"
"0x05271853224d839a9bc6a342f27821e7fb32b001","","940.32744234 ETH","0.00078305%","848"
"0x9e3eb509278fe0dcd8e0bbe78a194e06b6803943","","940 ETH","0.00078277%","1"
"0xa2d4ae6589b6102a7200351755159f31fc9a4969","","939.99853955 ETH","0.00078277%","2"
"0x3eea8c08e270e44b1fed5f2af67887e6fb805664","","939.99771343 ETH","0.00078277%","18"
"0x0b5c25ea1b27cb9ebe1b2c87a7bdaa07d7b87b4b","","939.99696 ETH","0.00078277%","2"
"0x00018b5e3d3c2f43c1e2ccb15f7b7332b312623e","","939.8767842 ETH","0.00078267%","8"
"0x4f6a8b8365214e15f5fa6a1ed98c7b238bed2deb","","939.16808582 ETH","0.00078208%","15"
"0xae2273f2a38dfde5925ae89ce3ada6b637a0519c","","939.01864429 ETH","0.00078196%","2"
"0x7be1cba648ebe1ab8084244d23f28d68a86480d8","","938.93468795 ETH","0.00078189%","16"
"0x560da37e956d862f81a75fd580a7135c1b246352","","938.8868676 ETH","0.00078185%","23"
"0x750e00cfd9b41413f21edbf8eb24c2974af3e653","","938.75084521 ETH","0.00078173%","101"
"0x2cc6aee57116e438235b305d1d0a41a2cda2d628","","938.39818 ETH","0.00078144%","3"
"0x3b7a2d55d2a11953e587f5d29abb4b8304040807","","938.3026326 ETH","0.00078136%","8"
"0x724075e301cb60835044fb46fe414fa6e9bff3d0","","938.2983 ETH","0.00078136%","1"
"0x695be95566064eab15a54eef306630605c0f42e0","","937.938745 ETH","0.00078106%","10"
"0xf2401fa52bcaacfdc67fd7f2b8983ddd15092fa9","Fake_Phishing2753","937.4929301 ETH","0.00078069%","83"
"0x81ca0a7e89da4b02ce422eb5b2684ff83c30b4d4","","937.3462438 ETH","0.00078056%","314"
"0xe4798421a171dc2a2992cf2e8991ee6d59d2ba1d","","936.79180781 ETH","0.00078010%","31"
"0xc6feefc7a278ec19712bd8ab832ce01e2f37dc71","","936.36504916 ETH","0.00077975%","30"
"0xb35318beaca9ae6bfdd90ce137ce286e021c97b1","","935.8529004 ETH","0.00077932%","1"
"0xc984d8e5d96f7a82fe0098f7450502157d34bcdd","","935.841916 ETH","0.00077931%","10"
"0x30e60fee1eec0d2585b0fcd7dc02aa6d261a6283","","935.14843798 ETH","0.00077873%","7"
"0x9c67dd13645be82695e71c3ebb0e5767532609b5","","934.68019661 ETH","0.00077834%","682"
"0xbe96d41c6e5d150674aad8ae2c8fd3bbbdd2168c","","934.65342616 ETH","0.00077832%","14"
