Address,Name Tag,Balance,Percentage,Txn Count
"0x385ed6a8365255a86480881656e746ecc072a311","","742.91626726 ETH","0.00061865%","8"
"0x7a2e481dc981745a96f1caec5a30906dbef7a385","","742.49724515 ETH","0.00061831%","6"
"0x1ddd9b0aa2e73a3a98e492fb1173d8ea694d5845","","742.4710357 ETH","0.00061828%","37"
"0x02264c378422e52a3ed1dff0d0e92cd8c82d9ea6","","742.32192084 ETH","0.00061816%","5"
"0x424e42600cc9de703987b729c6ad9278d2c712f4","","741.983855 ETH","0.00061788%","4"
"0x870e658488985bc06a1b117b1bac419b930fb77f","Kronos Research Hacker 6","741.50905177 ETH","0.00061748%","17"
"0x5f3ce3907e7e4c5b5b8d04dd3211ca8b81a64733","","741.42724745 ETH","0.00061741%","6"
"0x804789860a4b6bdcd64717d08596fdc3b9b1d5f6","","741.06998441 ETH","0.00061712%","18"
"0xb3226e4a2b0b78bc78d5f21047f54ab6890a64aa","","741.0556634 ETH","0.00061711%","754"
"0xe976ae0aaedcf0ef1b44defbb0a553c27057acb5","","741.04581594 ETH","0.00061710%","4"
"0x5170f11e2bcdcc0bfeeba3d2e36c2343f97b9310","","740.64380577 ETH","0.00061676%","6"
"0x903c9ed636bc1b7e20ed0b9be02c08c46f2efc7a","","740.61354166 ETH","0.00061674%","1"
"0x23f32171ed7419ee52206e11485d9f4c7f40f525","","740.53898785 ETH","0.00061667%","397"
"0x3124989570459aa5b1d9ed049a1655a2b0ae36cc","","740.498467 ETH","0.00061664%","3"
"0xaca1d92a90cd0cf2dc48d0542c65def881fd2ab7","","740.40183621 ETH","0.00061656%","5"
"0x241e82c79452f51fbfc89fac6d912e021db1a3b7","DDEX: Margin","740.36526547 ETH","0.00061653%","66,352"
"0xfb1469e37864f4663b92c60c9481ae1930b2af89","","740.1100702 ETH","0.00061632%","4"
"0x77959db124a7fa3f6e89f89d5d9f161659aab77a","","740.08134935 ETH","0.00061629%","7"
"0xe750aa55b75e447982fba36232586862f1db13e8","","740.04001808 ETH","0.00061626%","14"
"0xcb63269cd1bb1ee6aa14d8b20aa69c63669580d7","","740 ETH","0.00061623%","2"
"0x7b8eda13074fd6724ebcf876e53da0e448593daf","","740 ETH","0.00061623%","2"
"0x56a171a4c5f7c2cfa4c4e7c8f8b54058efdc7cc7","","740 ETH","0.00061623%","2"
"0x42d00de5e8327dd6f3251b1cb61152a30af5d432","","740 ETH","0.00061623%","2"
"0x516cc0de112c0dd7828a4b30ffedda49bf325898","","739.997774 ETH","0.00061622%","9"
"0xc5f3b22feedff3c50bd8064bbb4b457987c9ee18","","739.99579189 ETH","0.00061622%","13"
"0x5ec067d835da10198b4532045f6a193bb6a87e70","","739.95642175 ETH","0.00061619%","10"
"0x49f473460c13d94ebc05e34dfeb0e3692d8e42bc","","739.95033205 ETH","0.00061618%","15"
"0x8f250f93b0de5511795685cefe32711131dfcdce","","739.60662283 ETH","0.00061590%","48"
"0x83c37a58011c4305e1e056454c8bf819f357071f","","739.52728375 ETH","0.00061583%","46"
"0x0f5d6dc93b22f74754d57981037a5c7629edcb7e","","739.1228015 ETH","0.00061550%","14"
"0x5f2672467ed11b1e208c0579048bdc724a748f1d","","739.04851049 ETH","0.00061543%","5"
"0x7a1e16f22c1440f768d242615d38008535f43df5","","738.9987386 ETH","0.00061539%","1"
"0x13e2eee81a6da28dba1a3bf8a0343c93ab2e75ef","","738.96674595 ETH","0.00061537%","297"
"0x14fce6fe533bdf539384c3fdeb93334a334a3037","","738.93178498 ETH","0.00061534%","0"
"0xb9cc731f1fd0ddfe800eb3eebaa37648e901a5fc","","738.72378293 ETH","0.00061516%","12"
"0x338ad4a241c3c98d623002e0b80a3082513af950","","738.64124633 ETH","0.00061509%","29"
"0x3b898e20c2a4bb162d224254f12799d95380dede","","738.51727856 ETH","0.00061499%","4"
"0x9668800aaf09e50a26d90a578c071894f4c12c38","","738.28470578 ETH","0.00061480%","31"
"0x78d5e3adfbbf0bce9e82f32e65811b97338ed6a2","","738.26151967 ETH","0.00061478%","9"
"0x6f5fd25f7d1ba6b2387a5b9a5a6b121f09405e93","","738.15021937 ETH","0.00061469%","416"
"0x9d57311a1a63de98d58741b403c3691eef36fe76","","738.14917399 ETH","0.00061468%","5"
"0x288f261bdf1f6828738110f72041b484f0c69983","","738.10288819 ETH","0.00061465%","23"
"0x61720e74d12b78e9f595bd76c6ef1ce3925a3859","","738.06488827 ETH","0.00061461%","4"
"0x4aa8b525701f3feb959cece6d66ecdeca32d593c","","738.04989999 ETH","0.00061460%","14"
"0x43da499ddac20b7ddb5fc1f09eac6db8bbc23d9b","","737.60630604 ETH","0.00061423%","2"
"0x4fab745f6d235848f370bee574097e6b016f086a","","737.35974704 ETH","0.00061403%","49"
"0xbad4c98dbf9c7cc1a0ed29374c78b48b013987d8","","737.32909061 ETH","0.00061400%","11"
"0x33632494e7993a2138debd1fd28b02315862d28d","","737.28985842 ETH","0.00061397%","32"
"0x58b7312a55bca4780fba5d024387262d2905cc69","","737.1706177 ETH","0.00061387%","132"
"0xdbc00904739681de77cc968cbe07b66261247680","","736.84068378 ETH","0.00061360%","14"
"0x2bbb89ff6b4f1e68fbeafeedf81d79f304e921f1","","736.78061379 ETH","0.00061355%","4"
"0xfe6e5a7cc5fdb3e60487e83ee65e070b6de670d5","","736.66240276 ETH","0.00061345%","4"
"0x36422536d3491c53f85a4b1155fafcb437cbdfaf","","736.65319718 ETH","0.00061344%","17"
"0x76bd6db2ea97171a74100e986b46edaa81930ab1","","736.63464341 ETH","0.00061342%","4"
"0xf0476eacdca5f1f72a7b9932aa15dd6970c3f6a7","","736.45369125 ETH","0.00061327%","58"
"0xf7da01072efa4a775fe61ac6a010afd554340c48","","736.31574233 ETH","0.00061316%","45"
"0x56b10fd6f4df7de25e6b01f7040b05d767ad9d51","","736.29428494 ETH","0.00061314%","26"
"0x4e7806605b3182098fc76a5573a3d15dc8f363b5","","736.04183067 ETH","0.00061293%","4"
"0xa8e86af0833e9cf93d0c5d025209095e4c1bcdd8","","735.78417982 ETH","0.00061272%","3"
"0x475b0e55a7011e98286814dbdbb21c3b46e5dbdc","","735.43046496 ETH","0.00061242%","152"
"0xf333e3734cfd0011085fde4b3d48e4c0181984fd","","735.02086207 ETH","0.00061208%","3"
"0x60e8933cff8d86a58746422731cf37a695215bb1","","735.0199 ETH","0.00061208%","7"
"0x60f03dfee80ce012224920a838658b3d07365295","","735.005 ETH","0.00061207%","4"
"0xeada0b42701ef9b82d377f8c244555fd182b7961","","735.00207931 ETH","0.00061206%","16"
"0x59c4fcba08537b4271887034bd613759ddc36687","","734.75358745 ETH","0.00061186%","1"
"0xc88bf2c5f7d4b5bf3897a13bc6e74aeeeac8cd8b","","734.69996383 ETH","0.00061181%","21"
"0xe69744e72a747dfce3ab244c5ffe557aeaaccc55","","734.37768276 ETH","0.00061154%","35"
"0xc15f285679a1ef2d25f53d4cbd0265e1d02f2a92","","734.32976336 ETH","0.00061150%","496"
"0x0c8d88fc589c410a6e5d72535a1806f5169773fc","","734.11221613 ETH","0.00061132%","44"
"0xfa31841e0eea887c5ef83975a5d569ea416b9902","","733.76896002 ETH","0.00061104%","10"
"0x18e3b8d6c31c5c807da9f2f2f7f79b1875a69f22","","733.24668464 ETH","0.00061060%","10"
"0x30b9fb2a3caedb4112ec89c05eea0e7ea5bd6848","","733.21201401 ETH","0.00061057%","2"
"0xd5a375dd13abef145b8183e6c2380bc777614395","","733.0323667 ETH","0.00061042%","17"
"0xc48786d3df7b832a02f3c83dbadb0bbb5774b68a","","732.9448133 ETH","0.00061035%","11"
"0xf392199ba61d9a53d09c1ee1c72a544ad46c2a87","","732.40410552 ETH","0.00060990%","10"
"0x01476c9af9068d567c39dc493bed8ddb96e5d6af","","732.09336612 ETH","0.00060964%","6"
"0x845b89d14f9d1b9d697ade892997202bc19e0611","","731.92533049 ETH","0.00060950%","1"
"0x94b7ec916c7a063e5e3bae59ecd93837cd3be095","","731.59081392 ETH","0.00060922%","4"
"0xaafed023621b4722d340c3f9fc9f4952ddf963e3","","731.494 ETH","0.00060914%","3"
