Address,Name Tag,Balance,Percentage,Txn Count
"0xd61088c6361b74fe799fc31b003c3415fa30ec6f","","547.01986761 ETH","0.00045552%","40"
"0xf29eb1bcc4b778e4b44904e575753c5c492c4d11","Fake_Phishing291090","546.87545839 ETH","0.00045540%","189"
"0x06b0179f6239d71a4440f6f147f8553edbd8dbf4","","546.87410421 ETH","0.00045540%","3"
"0x00163a214376cf27ba77aa6cd5040d54cdc9c6a5","","546.60031754 ETH","0.00045517%","52"
"0x4e1bdbffef94f3ffbc6f79a023faf47751f54194","","546.51402586 ETH","0.00045510%","6"
"0x8be98d5c1e4735911c67d23e03b177726ac72eaa","","546.46164575 ETH","0.00045506%","46"
"0xaa40d2d88b0ddd31e4af6497bb9a0a6949b66593","","546.34850303 ETH","0.00045497%","3"
"0x151350753653262db96b1258c70483dfeebff333","","546.24382722 ETH","0.00045488%","4"
"0xa96db0bad22dbb7bf85da64a80f93b725f54a8f2","","546.20463346 ETH","0.00045485%","4"
"0x28802056d379fffab87bd566473313b06bedf359","","546.13747221 ETH","0.00045479%","334"
"0xf686627c0c08b1313c30ef042f18c2f86308ab16","","546.03741533 ETH","0.00045471%","3"
"0xe4f5058d3b9fb5229e5568cfbbc2b9754f85984f","","546 ETH","0.00045467%","2"
"0x59389a554d044d4b3bed659834a248c59957f168","","545.80725417 ETH","0.00045451%","25"
"0x09cf91d5e137cf047eb9e0551ceb18239b46d3dd","","545.74150463 ETH","0.00045446%","516"
"0xd27633e088309b4e3c6d5792329d0a1af683579f","","545.61272655 ETH","0.00045435%","1,410"
"0x7ea8f4bada03481c266fa6a9516377fe0bf63493","","545.5893 ETH","0.00045433%","15"
"0x15cd230d991d0b2dfc2c084f45396a29d422cdb0","","545.54902254 ETH","0.00045430%","30"
"0xb781ff9d3f9abb8272a8bd9b5b0cc667c5c7e25c","","545.34458 ETH","0.00045413%","8"
"0xf6e3e96015ea94f0af3c62c1aae8da81eb93d965","","545.33564882 ETH","0.00045412%","21"
"0x592ca36480de7212d0789fcd6c7da12c38d4c552","","545.22119109 ETH","0.00045403%","6"
"0x75bded0947bbda88e4584bd08fb863217456daf0","","545.16474737 ETH","0.00045398%","81"
"0x3fb61cab57e70e23a1fd3a1fed21be866ca2bbfa","","545.07012212 ETH","0.00045390%","285"
"0x7c28cfd2c2e51f4ca5a0c8644522b4340ffe80e9","","545.04519201 ETH","0.00045388%","140"
"0x96a09e1ecdc4af1edf82c3ed64efdd6018109a3e","","545.00465645 ETH","0.00045385%","3"
"0x5edb1ac943a6bea48cae83e8bca61b2150122b9c","","544.99999717 ETH","0.00045384%","48"
"0xc016184b209802dfeb30a6484c873f93d6009caa","","544.9973 ETH","0.00045384%","1"
"0x9c25d52e275b35f5d4213715e0a8bc9448b2a920","","544.97936974 ETH","0.00045382%","7"
"0xb0c92aaae13544887b6be7c3fddace5b1c6b9fe8","","544.97897893 ETH","0.00045382%","48"
"0xda5e08d51430aee4104c5d2960a7f6ef156414a7","","544.95258996 ETH","0.00045380%","4"
"0xa59d38df5f3bffbf6e28bff4beae8553552180b8","","544.9035554 ETH","0.00045376%","48"
"0x5cfaf0250534992d931272e0cea6e5986c669da0","","544.6833364 ETH","0.00045358%","199"
"0xa2ee96a65dd1f5b45ba15f04298822fc7172e355","","544.65784513 ETH","0.00045356%","443"
"0x8c7965fd0af0cb3196fe36c9112ef905484af935","","544.52232 ETH","0.00045344%","1"
"0xc15c998c1dbe580ea6b67d2247a8352129b94b8b","","544.47680938 ETH","0.00045341%","29"
"0x07bb69e507fbaaf1f908e863fb110c09e5c9e749","","544.35675062 ETH","0.00045331%","18"
"0x722e02d89ed52fdef235665bea772126040af7c5","","544.3279704 ETH","0.00045328%","16"
"0x3a14e5c91864c5145a21f2dc15f344c9659b1587","","544.31749887 ETH","0.00045327%","191"
"0xe39389498a0d44c36d2cf7e6dc5a088a5b5deb1c","","544.31 ETH","0.00045327%","3"
"0x3daaeb4518b997b281e25618d8e0efa6b7ccbf39","","544.18913969 ETH","0.00045317%","13"
"0x14efa7a804b255f5232daf42b1dfbb877a87d296","","544.15985183 ETH","0.00045314%","166"
"0xf449e1fcff497afb163d87e33dfe641f6dee72ee","","543.999181 ETH","0.00045301%","2"
"0x35d7b2e015abaf672a372892db666bc4afdb33e0","","543.994559 ETH","0.00045300%","8"
"0x77023d06efc06ab39608558af606d54092584106","","543.91058816 ETH","0.00045293%","1"
