Address,Name Tag,Balance,Percentage,Txn Count
"0x4f5f1931b2e7479322b5809706c8a5274704a1c2","","2,999.9993923 ETH","0.00249821%","7"
"0x3320f94c3672d2e1e147a6afd42f7615123c0efe","","2,999.99938739 ETH","0.00249821%","8"
"0xbeb4fd315559436045dcb99d49dcec03f40c42dc","","2,999.999 ETH","0.00249821%","2"
"0xfc54ba3274114a577b21728a7db82f51dfc0fdf7","","2,999.99859823 ETH","0.00249821%","3"
"0xf43810353cccc3c8bba135de8b90dd7d73b90b6c","","2,999.99810233 ETH","0.00249821%","1"
"0x2c61dcc7783b2af8425603bb913bd276cf48ce57","","2,999.99789617 ETH","0.00249821%","1"
"0xa1195f0d9b010f86633e1553f1286d74f80ef52b","","2,999.99645351 ETH","0.00249821%","9"
"0x27d3745135693647155d87706fbff3eb5b7345c2","","2,999.99481903 ETH","0.00249821%","31"
"0xe51a8bfde681da953dc7c16e1037418c300a0e40","","2,999.99080811 ETH","0.00249821%","13"
"0x32f84fd8d08720d9aa93a6b72309fd0001ea0527","","2,999.989517 ETH","0.00249820%","3"
"0xe60702795c1a41f619360dbf36fe1470a2ec4b94","","2,999.9895 ETH","0.00249820%","1"
"0xe621e95e3a8e3b52b51fdcde776b5d0a202510b2","","2,999.9756692 ETH","0.00249819%","15"
"0x7739a8230ffcd2ebd696f4ffa8e877b8d05f6406","","2,999.3534705 ETH","0.00249767%","13"
"0x8d41d721886c728674abb68f71d010ff986cc2dc","","2,998.98003854 ETH","0.00249736%","5"
"0x2752ceb98e64a2423f79ab552d71fdbee72ef4a5","","2,997.75957431 ETH","0.00249635%","55"
"0x514e51c4fa258bd7f88d146c4a87fd4d2a32796f","","2,996.51542959 ETH","0.00249531%","24"
"0xd99145b31cde086cd0e8939e2acb8f8cc6320ac8","","2,994.99845209 ETH","0.00249405%","1"
"0xe13d5f9ad649cfd0a68acf39f94c0777b06341c2","","2,992.54317475 ETH","0.00249200%","36"
"0x64432b0a043393a508aed5f2ef37b5cdf0cc3fb1","","2,990.66454945 ETH","0.00249044%","3"
"0x811cbd7acaf2710f4747bfcfba156637643ce9f5","","2,986.55646995 ETH","0.00248702%","35"
"0xebfaec3c043bb8098fcf01d7c4a35fac6676ebe5","","2,985.29964388 ETH","0.00248597%","784"
"0xa73000cfc9428fbe58396a9c58fbbce55035106e","","2,983.99481919 ETH","0.00248489%","5"
"0xc93d111c4695a9ae94aad8b270f106e559f8fdcf","","2,981.87712302 ETH","0.00248312%","2"
"0x2c2d62573a4d304af961400e57f4959ac14cc367","","2,979.16542766 ETH","0.00248086%","7"
"0x56c1c4cf67feafd3b4918484dc21ef4bac989e16","","2,975.96369849 ETH","0.00247820%","41"
"0x02c2bb6972c3c7c0ec59afdd1bac7ceafbfe58f5","","2,974.999055 ETH","0.00247739%","3"
"0x73374274d388b817259a08ee5541f0f2d57be16e","","2,974.8998431 ETH","0.00247731%","24"
"0xe8f0a6a432653e39b40005a12fe1f03f2a31fa03","","2,973.60559019 ETH","0.00247623%","3"
"0xb14ddb0386fb606398b8cc47565afae00ff1d66a","","2,973.024 ETH","0.00247575%","1"
"0xd6bc559a59b24a58a82f274555d152d67f15a7a6","","2,970.54896828 ETH","0.00247369%","546"
"0x7ffe3604e830cfe6d72dd07d45dea082b6b22a28","","2,969.92348743 ETH","0.00247317%","10"
"0x50e7f61df44e3718d772aa75ce14f82067c8de34","","2,966.07539298 ETH","0.00246996%","2"
"0xe61dd9ca7364225afbfb79e15ad33864424e6ae4","","2,962.72846544 ETH","0.00246718%","6,925"
"0x650cfd6e33214ea210aceb5edad4f16af85ca1c8","","2,962.5 ETH","0.00246699%","4"
"0x63e88e2e539ffb450386b4e46789b223f5476c45","","2,958.994372 ETH","0.00246407%","9"
"0xd6ab8cd9ee8ddcc90b0b9da1e4581c31ce58d7eb","","2,957.68908914 ETH","0.00246298%","476"
"0x562c51be0cbd22f01594ba0a8ded7871f480e2e0","","2,955 ETH","0.00246074%","2"
"0x04417d5ac92d498315f3dd2c002ac40d1ff679c4","","2,952.25268326 ETH","0.00245845%","49"
"0x301ea6e976d6d79f63717292333dfaa4d3cc64f4","","2,950.62461756 ETH","0.00245710%","88"
"0xe11df3aef9384d15a7c7dcf866d0975ea466e567","","2,949.88297688 ETH","0.00245648%","10"
"0x03ef344aa7e0f2ac4e36a27a86e3c1c838463a78","","2,948.89650496 ETH","0.00245566%","28"
"0xb73e7405ea0707a21e819aa852cbd3dc1ab2dbf6","","2,946.55504138 ETH","0.00245371%","6"
"0x880a1ab227b5f4a0de0020785d73f0990af5e217","","2,946.48579866 ETH","0.00245365%","21"
"0xa0715e2e9912edc65fdc4246818237388cde258e","","2,946.03952938 ETH","0.00245328%","475"
"0x1111ddacd27daf95e3ec8b2d4d5b04373452cae5","","2,945.4003 ETH","0.00245275%","1"
"0x5050b334c905b6b12f5be4e0a3948c354fa5d29d","","2,944.537 ETH","0.00245203%","1"
"0x8b6b9dba425679dde5e8c85012a419ed9c9dc0f1","","2,940.57847932 ETH","0.00244873%","5"
"0xc038886721a3bfab6dcc39915017bed9f8efb15a","","2,939.1466 ETH","0.00244754%","3"
"0x46cd2870894a9a7d5eedbb40997d994fa8a058df","","2,937.2869511 ETH","0.00244599%","29"
"0xe2ac92aedd12e65e4421aa9fd7f19e5e6add4820","","2,933.90882005 ETH","0.00244318%","26,155"
"0x63fe1452adc2681fd8cc72b14f2c779d3ab68a73","","2,931.93116 ETH","0.00244153%","4"
"0xb3ddebb012965355808d9b5058868c6607698c90","","2,931.7719559 ETH","0.00244140%","4"
"0x98b73f5a11cbdd2391bc7562baeaa5fd66a04731","","2,931.51462155 ETH","0.00244118%","66"
"0x3b327e969e3b987861f94f0ec0c0a7f4750d198b","","2,927.01458618 ETH","0.00243744%","21"
"0x3d347c6d9cd39044323cf23f52a1ce9463fa2cdf","","2,926.49602178 ETH","0.00243700%","8"
"0x2291f52bddc937b5b840d15e551e1da8c80c2b3c","","2,921.49458486 ETH","0.00243284%","476"
"0x2a1aabb5ec569d685905677364c0a67dc77c67fc","","2,917.07447588 ETH","0.00242916%","1"
"0x73ff8e2896daae0a2917405a417760f323394a92","","2,914.42724141 ETH","0.00242695%","2"
"0x559d39b4a34c1d91d7b7e309076c292743368547","","2,913.14179 ETH","0.00242588%","11"
"0xfa199d9bf7dad199cd5147666d078b34e0420300","","2,913.01254461 ETH","0.00242578%","117"
"0xc00fa7a8e84ab6f162a64560a2e49a802cf7668b","","2,905 ETH","0.00241910%","2"
"0xc1f61f79c6ad1379cb4eb1d5102617c58519fbc5","","2,903.1981854 ETH","0.00241760%","5"
"0x5c3a7c1b6e94b3cf25c64c3bd649a1e769bb0758","","2,900.72166371 ETH","0.00241554%","46"
"0xc8854b760251a6fb244d42e0d3d967fdbd291848","","2,899.99847 ETH","0.00241494%","4"
"0xf2d5763ce073127e2cedde6faba786c73ca94141","","2,898.99682735 ETH","0.00241410%","5"
"0xdd485c5b3434f7b40b8542f2756ddb2b938b17b4","","2,898.06934079 ETH","0.00241333%","2"
"0x31e62cfefca32df40b7fbbd494ef47c7be65763a","","2,897.0889772 ETH","0.00241252%","2"
"0x322f4d58eadef2eafefcfb1932babe96b6b4b125","","2,888.09999743 ETH","0.00240503%","4"
"0xdb39644409d139842679a2993cb8a545c2fd1fac","","2,886.14550625 ETH","0.00240340%","47"
"0x0470ef7dc9c4a4d846854eb8f552bf1ea1fe3516","","2,885.20122329 ETH","0.00240262%","10"
"0x343d37f9217bdccd1ced73ba802ecee7075be639","","2,885.20094072 ETH","0.00240262%","8"
"0xf0f6c264960001904f1a220908dea2a2c8aa4280","","2,884.00045971 ETH","0.00240162%","3"
"0xcad8700d9d03d3a1525421855ea768bdd44aaac1","","2,883.99786805 ETH","0.00240161%","3"
"0x1433e8a4d37f04e24cc04b06ac954254a0566dbb","","2,875.997879 ETH","0.00239495%","4"
"0x2463c0303e2869e7295443932efeeacd6ce3bd65","","2,871.76557227 ETH","0.00239143%","311"
"0x735f95a6595e081c149ea86bcc4f0001546e675b","","2,871.14719514 ETH","0.00239091%","200"
"0x8576d5fdfc7c5ff441f114cb2ea247b9da4ebd39","","2,868.92728927 ETH","0.00238906%","839"
"0xccede65d51037f557afe45e6fc5bbfcaf4fd9998","","2,867.16657877 ETH","0.00238760%","11"
"0xedcdf2e84f2a6ba94b557b03bdfb7d10eca5aa50","","2,863.99564505 ETH","0.00238496%","526"
"0x3b3d84207bb4947d78304e7eae3871c208feceb2","","2,861.31415852 ETH","0.00238272%","71"
"0x69c7cf66502ad85c564f8dc9609dc0c16a6b63f4","","2,858.09328702 ETH","0.00238004%","126"
