Address,Name Tag,Balance,Percentage,Txn Count
"0xf455bb2ac22ed7171e0033a614bf70163b157881","","715.0400753 ETH","0.00059544%","83"
"0x907c4b32ac7123788183adf6f5c46d0dd77f6644","","714.99820301 ETH","0.00059541%","9"
"0xbd832f3ae1cb7fa2f29a2db3abd91a3b418d8491","","714.98513223 ETH","0.00059540%","6"
"0x967132da100bd754ac8e16cb88e4b9ed031dce62","","714.73731594 ETH","0.00059519%","38"
"0x1585448302389baaa5ba0f24a50817da14e50169","","714.44000012 ETH","0.00059494%","99"
"0x01c871d9614542af787ed85df73d3e2e1e2818ad","","714.3116769 ETH","0.00059483%","14"
"0xc9d76446d5aadff80b68b91b08cd9bc8f5551ac1","","714 ETH","0.00059457%","1"
"0x7849dc5dce0fe49323d125cf9cb47a30459176d5","","713.76249219 ETH","0.00059438%","6"
"0xe20b14e2ab32ba51594710279c0ddbd8b3acdeac","","713.68339931 ETH","0.00059431%","1"
"0x3840c674277e7beaaac589043130869ab96b5cfb","","713.63051089 ETH","0.00059427%","60"
"0xc35556eb4e45774e3fb1ace2773312291d7e219d","","713.27581544 ETH","0.00059397%","11"
"0x0bc0274e56dfb5546db44265929f752602c10a59","","713.10684779 ETH","0.00059383%","16"
"0x5e60259b2ff8a2e0229c26cb340756fa1fd4abf4","","712.87780124 ETH","0.00059364%","1"
"0x5eefc4f295045ea11827f515c10d50829580cd31","","712.8631502 ETH","0.00059363%","107"
"0x1d17fb44e3e376060a509a625abb3efcab8df77e","","712.7815773 ETH","0.00059356%","4"
"0xb63ace6e3c14ffcd5109ca23749f39eb72615245","","712.73897817 ETH","0.00059352%","4"
"0x321285a5c780f22a1025ce9d66ba9a9cd6f7a212","","712.62477876 ETH","0.00059343%","94"
"0x12202a0eee8d2dbd9297063e06448b4e5b4880b6","","712.50132392 ETH","0.00059333%","60"
"0xac414630a1acc9e174cb44dc4dbd7afe39c31460","","712.13086227 ETH","0.00059302%","7"
"0x0b0f7ebf967146566799229394171fc47f1a765a","Bitstamp 7","712.06635503 ETH","0.00059296%","43,067"
"0x42bd5bff9809086629964da3c2275882f05fefdc","","711.90518471 ETH","0.00059283%","39"
"0x9778efc7f49878c7d060864a20d1ec93dd6a0f86","","711.78914001 ETH","0.00059273%","10"
"0x150e7675f69fa2c16ca92611a05a1c40255857a5","","711.75859289 ETH","0.00059271%","9"
"0x98335d084d07229bd37d94662e127ae395be0a7c","","711.68398137 ETH","0.00059265%","410"
"0xf8ca336c8e91bd20e314c20b2dd4608b9c8b9459","","711.65780881 ETH","0.00059262%","8"
"0x43dea954c106ad9cf7eb0b37d3b2c655e7eaef9d","","711.30569896 ETH","0.00059233%","6"
"0x0f5258d4ad4225de94d59883f4b701dae9afa51f","","711.26317299 ETH","0.00059230%","5"
"0x518489f9ed41fc35bcd23407c484f31897067ff0","","711.23471708 ETH","0.00059227%","4,836"
"0xeeda6f552772378b7973fe755636423f72017ac6","","711.21676214 ETH","0.00059226%","10"
"0xb4bb8fd6651f6071f82dee3926813b7e6009a963","","711.00359773 ETH","0.00059208%","52"
"0xb7b2fec9b30f4a56d86129921aa9804a7efe080a","","710.52758581 ETH","0.00059168%","13"
"0x84cf777c45dabf3425a49d6290691c3851bbed8f","","710.29416057 ETH","0.00059149%","86"
"0x16596868a30c392b5a6187276fc9bfddeb046921","","709.79233235 ETH","0.00059107%","22"
"0x113b3c10149af5afcecb38bb65bde56046a70a0e","","709.78547909 ETH","0.00059107%","17"
"0x23c158e2c97e98a14efbe22167551f5212162fb5","","709.77875737 ETH","0.00059106%","218"
"0xf08e148925b274b29eb1118306b3f3426bee829c","","709.70570825 ETH","0.00059100%","9"
"0xb7772651d1d17a0e6a5dd4470436ad323dee4627","","709.58127757 ETH","0.00059090%","40"
"0xb5ddd8a9cc7b03edb5d822cd76f02592373ba3c9","","709.48402671 ETH","0.00059081%","18"
"0x6593bb618b1de51063da05aa613b0032ec47ca72","","709.26689349 ETH","0.00059063%","3"
"0x325c85e274ff4997e5ec300c7178e1695419b211","","709.21166474 ETH","0.00059059%","255"
"0x50692f9cd302c10c5ae285691e4b03fc16b6be7e","","709 ETH","0.00059041%","2"
"0x291341c9b470af9badae5d6f2248d756c2dd0b56","","708.55 ETH","0.00059004%","2"
"0x2ebca72f0f30eb338d3e6e008d4afc79152e79ce","","708.5108024 ETH","0.00059000%","29"
"0xb7af4a4deb756ff808b00f90d58ad1b7317a9af3","","708.32392783 ETH","0.00058985%","8"
"0xb175cf6a248866e7ad6075415f31831cdec63c98","","708 ETH","0.00058958%","1"
"0xfc9fe93f78265c62dbb08ebf8cd77305e36fc2ff","","708 ETH","0.00058958%","13"
