Address,Name Tag,Balance,Percentage,Txn Count
"0xfe9a8d33f4101cc6949ba9634180fa49ab9cc89e","","1,016.23738965 ETH","0.00084626%","77"
"0x1ba279914f9a3ffd846fc1bf5d33f0a413df4452","","1,015.99 ETH","0.00084605%","1"
"0x890eaf2eb50ffc9dc251993adbc219bd6e840f4a","","1,015.69180637 ETH","0.00084580%","1"
"0x9df302764341f033ad08d8b44501f55431ff627a","","1,015.53377163 ETH","0.00084567%","3"
"0x8727740093a1998cdda74fdce6631a7b33450595","","1,015.43336068 ETH","0.00084559%","8"
"0xe173b4e5fa74be6fe9f1556739b9958484b17873","","1,015.220492 ETH","0.00084541%","7"
"0x443e70fa8c360ce056b1e80500d34497ac90815b","","1,015.047 ETH","0.00084527%","2"
"0x785bc960395a7d2c5933dac03ccd7a8fb8012ea5","","1,015.01578304 ETH","0.00084524%","34"
"0x1973f7e684c8af430881c2c013a46f0ac33cb562","","1,014.99 ETH","0.00084522%","1"
"0x840a3b75756687137607048aceefeb1b808f7d84","","1,014.66622 ETH","0.00084495%","6"
"0xbd91ff3fcfbaf11899cbaa1e9a6244dace658629","","1,014.27056742 ETH","0.00084462%","20"
"0x888e94917083d152202b53163939869d271175b4","","1,014.16821637 ETH","0.00084454%","27"
"0x76f3fa487c776000b2f1a7af6b7d4305ee638c62","","1,013.99309573 ETH","0.00084439%","17"
"0x990e3433441f70d9428f93fa7612e0b317d94065","","1,013.59859419 ETH","0.00084406%","13"
"0x8c8ce5a41535278b40e1b02dd88e13b4ff019964","","1,013 ETH","0.00084356%","6"
"0xdf9900703c0bd1fdc3430bb431469b8ebd07c9f6","","1,012.934307 ETH","0.00084351%","16"
"0x1cc20a9eee1580784af3856d6022c48f73c6b86e","","1,012.63402816 ETH","0.00084326%","15"
"0xa205d797243126f312ae63bb0a5ea9a32fb14f41","","1,012.5983 ETH","0.00084323%","555"
"0x6c23bfe97bc7b8991ee729ff29bdfea202bdb952","","1,012.40081839 ETH","0.00084306%","205"
"0xcaac26d67a45d3b7ba0cacc9f4960ae3bdc1a373","","1,012.35683112 ETH","0.00084303%","3"
"0xc5e7bd4be2f72bc113eab21f705067e606c865ba","","1,012.27667261 ETH","0.00084296%","38"
