Address,Name Tag,Balance,Percentage,Txn Count
"0x7286e89cd9de8f7a8a00c86ffdb53992dd9251d1","","1,940 ETH","0.00161551%","1"
"0xc0e457bd56ec36a1246bfa3230fff38e5926ef22","","1,940 ETH","0.00161551%","1"
"0x99fe0d201228a753145655d428eb9fd94985d36d","","1,939.268 ETH","0.00161490%","1"
"0x2a4f8d77bade18256b1bdb3cf8782645037f60d3","","1,938.40967803 ETH","0.00161419%","22"
"0xfd18d8638c1659b602905c29c0bc0e93c6d2426c","","1,937.93295299 ETH","0.00161379%","40"
"0xfbebd89aa186ccf6494cb9cb85161e656c34f8b2","","1,937.93068303 ETH","0.00161379%","12"
"0x694a2b7992e3bd8caed899319f765e42b8bbfdcf","","1,937.51578574 ETH","0.00161344%","60"
"0x2191faefa3a35e447238ddd27eb7edea126f7684","","1,936.4990107 ETH","0.00161260%","183"
"0x8306300ffd616049fd7e4b0354a64da835c1a81c","Frax Finance: Frx ETH Multisig","1,936.25852909 ETH","0.00161240%","20,246"
"0x3dfd23a6c5e8bbcfc9581d2e864a68feb6a076d3","Aave: Lending Pool Core V1","1,934.45027433 ETH","0.00161089%","15"
"0xdb80e12b8bfce183d06b865372ba66f1d224ff9d","","1,934.38499016 ETH","0.00161084%","7"
"0xe19ffb70e148a76d26698036a9ffd22057967d1b","","1,934.02054206 ETH","0.00161053%","27,014"
"0xbbb650a04115d621f154321c9cc5fbafc8bc37c7","","1,931.52337228 ETH","0.00160845%","40"
"0xfe53b94989d89964da2061539526bbe979dd2ea9","","1,930.6 ETH","0.00160768%","1"
"0x3b56e03ee6c6804df9b9de09954d2455c99507cb","","1,929.79622754 ETH","0.00160701%","4"
"0x34faaa028162c4d4e92db6abfa236a8e90ff2fc3","","1,929.03210714 ETH","0.00160638%","27,107"
"0xe86fd49714080aa8c0bf0154275c88b0987d288e","","1,928.15072883 ETH","0.00160564%","31"
"0x33792d5f76c7f5f50d3167c777df45543894e786","","1,928.02599863 ETH","0.00160554%","1"
"0x0992f5513f60f876ad94b856367bac8091a8b961","","1,927.73681681 ETH","0.00160530%","1"
"0xca55ee614ddb9f079a109d709a14b88097e3a2ba","","1,927.2840339 ETH","0.00160492%","459"
"0xe29e2ca3b99e1138ae50fb458a2d6f844a7015be","","1,926.79918201 ETH","0.00160452%","2"
"0xd66831ff0642e896e5a2b4737ab8a8ea38c0830d","","1,925.45964011 ETH","0.00160340%","20"
"0xe18704cff60c544c392cf13063652d0804b9d218","","1,924.40347959 ETH","0.00160252%","5"
"0x7bf0cd83d2796fb1a3bd1252268cf939ab3cf661","","1,921.87178663 ETH","0.00160042%","11"
"0xde088812a9c5005b0dc8447b37193c9e8b67a1ff","","1,921.66855406 ETH","0.00160025%","26,416"
"0x646fa2c64838c5fda7eaa627bfc7f17a67e0d5cc","","1,920.350598 ETH","0.00159915%","6"
"0x926868de8441c9b8cf2af204dfda9e2742ffb68c","","1,920.19024303 ETH","0.00159901%","5"
"0x023e1eaeb5c86cfa022ad24e91b1e4e42790f48f","","1,920.086406 ETH","0.00159893%","5"
"0x4abc3732d11716899c9f0eb5d802d54bebf662d6","","1,920.0632 ETH","0.00159891%","1"
