Address,Name Tag,Balance,Percentage,Txn Count
"0x60653e46005520dd3c04db4e965f7059ddf81b73","","8,272.85215997 ETH","0.00688912%","1"
"0x1b1033e54a47f9bc42352e1cd58e2ad9ad74d186","","8,251.27704036 ETH","0.00687115%","4"
"0x92f3da97f4a17708233452e6a66cde76a80a1938","","8,250.4353481 ETH","0.00687045%","8"
"0xcbe36050a50e3d3e6077494f4d9ad81ec3a6e7d4","","8,249.87233485 ETH","0.00686998%","6"
"0x7422f5f528cc36ea48f6cd8cda5a9816e4573ede","","8,239.99711722 ETH","0.00686176%","9"
"0x40515c367b37da87cb8857300fb942a5b150b6b1","","8,234.31917298 ETH","0.00685703%","16"
"0x4413e78cc55fab83e7e5d2f1e8e26e8cd75a0fe7","","8,229.62612305 ETH","0.00685312%","25"
"0x21e90dc3a909c72aaf97678dbb063fbbc32aef0c","","8,227.42952966 ETH","0.00685129%","9"
"0x6297f7efa107ef33bd0d287d1d4410dd40b3bd96","","8,216.24926095 ETH","0.00684198%","1,012"
"0xfe3348559721ba6801accd438c9576b1513e7c52","","8,199.24786009 ETH","0.00682782%","6"
"0x3460427b53823beb759d7b6a4f1d5b7199209646","","8,193.9991304 ETH","0.00682345%","380"
"0xdf3288f9e54809c97edabdeb8f0c3c26ce0f5192","","8,188.63563075 ETH","0.00681899%","2,747"
"0x974f6b93fbb90b46d4169c7dc4092aab43fbfca3","","8,183.99726 ETH","0.00681512%","10"
"0x985124fa22125fcd4480876c1e8191167f4efcb4","","8,160.15659179 ETH","0.00679527%","97"
"0x11d8f1b61c306bdbe2c836f89f47d49da40a7b7e","","8,139.995695 ETH","0.00677848%","5"
"0x7be74346dc745ea110358810924c9088bc76db59","","8,125.96440026 ETH","0.00676680%","1"
"0x900fb66c30d415f79c87ea35db7ceea2b11411ba","","8,118.53976691 ETH","0.00676061%","1"
"0xc131701ea649afc0bfcc085dc13304dc0153dc2e","","8,090.94502189 ETH","0.00673764%","400"
