Address,Name Tag,Balance,Percentage,Txn Count
"0x1dd01835e0eb26abe597e2e69ffac1a6cd00283a","","1,857.26722053 ETH","0.00154662%","602"
"0x2cbcf01115ae3721dcae457794db8e13237e823a","","1,853.784306 ETH","0.00154372%","11"
"0x757354acfa0c4065d6a4e3983632d54ebae51b29","","1,853 ETH","0.00154306%","4"
"0xbfd19ffe2d8095a17d164dbc3256b0645da4ad50","","1,852.99073994 ETH","0.00154306%","27"
"0x29f1abd903f2293d062307d1ff4e25697a05986f","","1,851.73045732 ETH","0.00154201%","283"
"0x86dee5d29fbd41e2a0948ebf5b4e16e12eec8209","","1,851.5894918 ETH","0.00154189%","2"
"0x2b7882ddb9a242609588fbe9ba1fb6b455e88c6c","","1,850.89262766 ETH","0.00154131%","85"
"0xd7954b6e835b0efeac3a11f0c69961c3f33ae416","","1,848.04078735 ETH","0.00153893%","12"
"0xb55e7192fb4ad4256073e80adc5ce5dfef1f14d2","","1,847.298 ETH","0.00153831%","2"
"0x86aad2c997bacf9af74f8c2c20cdd5035de95a93","","1,847 ETH","0.00153807%","5"
"0xa53c94a0c8c09d108cc3c38ea9217dade2cb370f","","1,845.95522956 ETH","0.00153720%","1"
"0x78f4e446fb011486a58e33ebe1cb6a3952293acc","","1,845.42594489 ETH","0.00153676%","14"
"0x75d3b69585f34bf43f7a027297ee271439af0711","","1,843.33970225 ETH","0.00153502%","10"
"0xcbcc3546477900388fabd46ee55aa2f23c6cf133","","1,842.36112657 ETH","0.00153420%","5"
"0x5b122835f1ac6b6c00e2053acdc997f1c7ba868b","","1,840.95292766 ETH","0.00153303%","2"
"0xd5431fecbb14f20f8ee68360b586d84d589f9f77","","1,838.4505147 ETH","0.00153095%","4,471"
"0xd9263fd042d6bf279fba79c078c93f8815ed8e98","","1,838.12614628 ETH","0.00153068%","1"
"0x775551b5f3847a03ac537a89ccec461d3c7f7ef8","","1,838 ETH","0.00153057%","2"
"0x2a01720ca6890366125718a645dd8c3abcc7f6e5","","1,837.30951727 ETH","0.00153000%","781"
"0x231050d27dc4f5fceb3faf712004d5b2d07e14ee","","1,836.62896982 ETH","0.00152943%","41"
"0x6bb19e1cf2c32a43c9339c0a5b928b322c52dd90","","1,836.12342803 ETH","0.00152901%","25"
"0x6ea0333deeb13acaa009c5fff136cbe616d59264","","1,835.81791111 ETH","0.00152875%","24"
"0x1d7847d4f669fe8df7d2e6268456fbacc87c05ee","","1,834.52118932 ETH","0.00152768%","15"
"0x35fa8f7281dbee4d025f1b1c76c7ed8584d0a473","","1,834.24237204 ETH","0.00152744%","47"
"0xfd546293a729fe1a05d249ad4f2ca984082f889e","","1,834.15098587 ETH","0.00152737%","17"
"0x18500cff92df8c5cbd9fa58c1a1dae3ef19a8b99","","1,832.167032 ETH","0.00152571%","5"
"0x9df29066108cfe137e8281484841a2d0f0751f1c","","1,830.02 ETH","0.00152393%","4"
"0xa3883a24f7f166205f1a6a9949076c26a76e7178","","1,830 ETH","0.00152391%","2"
"0x14d0a0b633d5a7706d5b8fd2aec00504239a9f77","","1,829.37994647 ETH","0.00152339%","14"
"0xd793281182a0e3e023116004778f45c29fc14f19","Gate.io: Contract","1,828.78872651 ETH","0.00152290%","216"
"0x8d8a13bc9be6b8b5483f16c2ee228d366f2e4a1a","","1,828.720698 ETH","0.00152284%","3"
"0x148b744935eb831f130de5445a2b23d537ff6c35","","1,828.15 ETH","0.00152237%","1"
"0xc9dd79f2236e2524c3adecfb51df8ef473e938aa","","1,827.00982675 ETH","0.00152142%","2"
"0x7f00f3e936e2648665d954f0dcbec84741f64d99","","1,825.88908152 ETH","0.00152049%","3"
"0x3244609ee06ae8f403003c624314e50e6c2ac01a","","1,825.53624542 ETH","0.00152019%","2"
"0x4f9c9117378c1289bf4b98b2022399d6dfd5fa76","","1,825.44605306 ETH","0.00152012%","39"
"0xa1f8a6807c402e4a15ef4eba36528a3fed24e577","","1,824.73051563 ETH","0.00151952%","9,133"
"0xd19e13d40188a0123da1561c8f063ce5cadecd56","","1,824.29590847 ETH","0.00151916%","659"
"0x5d646d14199630475eb39fe25819d394e4cd782f","","1,821.93304883 ETH","0.00151719%","11"
"0xd4ff62e71602fb42bd8704338cc40d4d0bee065e","","1,820.00507813 ETH","0.00151559%","10"
"0xc4681e73bb0e32f6b726204831ff69baa4877e32","","1,820 ETH","0.00151558%","1"
"0x29c64595142ebbda34145edb12397f9b54ab6095","","1,816.69497448 ETH","0.00151283%","5"
"0xfd0618ced6112f06349717efcd5776ffec378a8b","","1,816.35903892 ETH","0.00151255%","1"
"0x59bb9d4a00e5f6bf2cd1286f93afa0cf0326325f","","1,814.64004668 ETH","0.00151112%","1,447"
"0xec577083ccaaddaad0c4837f064dd4a639871625","","1,814.57882621 ETH","0.00151107%","22"
"0xccf7d009115f8ee80f11f75b18fb51cbaf831e63","","1,814.30919754 ETH","0.00151084%","48"
"0xecb11a8180544228bedf38c5eb6c27729571ea3e","","1,814.30560746 ETH","0.00151084%","13"
"0x43ca1784080a875a44237d19bdb2c3f1af0628e8","","1,813.93425627 ETH","0.00151053%","10"
"0x9026cd39017ad4e67d1b5ce1f0ac6b18d74db5de","","1,813.42664957 ETH","0.00151011%","17"
"0x9320249fd87cd011acf1e3b269180b74cdd3519e","","1,812.99457657 ETH","0.00150975%","7"
"0xf91fc480f15114dd92fd12185a63f1eb09a65e62","","1,812.59835587 ETH","0.00150942%","1"
"0xbc6b58364bf7f1951c309e0cba0595201cd73f9a","","1,812.4 ETH","0.00150925%","1"
"0x09ad2c4a57df1006dc18ecbbd395d28c2eb55c9c","","1,812.08349554 ETH","0.00150899%","7"
"0x36fdbe7005414fa1611330dc7e18725ed4a75600","","1,810.00134603 ETH","0.00150726%","12"
"0x167cfd0a8576e76fdf007cf115e01f342f6b68d4","","1,810 ETH","0.00150726%","3"
"0xacf63a359e7325c6ec5851c35fe7a1a20798baa2","","1,809.95554142 ETH","0.00150722%","53"
"0xd8f1e75fdd8aac3632baad772501d06789aa23cc","","1,809.63659797 ETH","0.00150695%","10"
"0x14bf811083b70652df0589da6c97d94fc73c6b44","","1,808.66 ETH","0.00150614%","2"
"0x167a9333bf582556f35bd4d16a7e80e191aa6476","Coinone","1,807.43493105 ETH","0.00150512%","1,101,279"
"0xc817ee33e16262dc7ed7ca50f2faf530fed962be","","1,807.07865704 ETH","0.00150482%","108"
"0xc649dbdb48b88c9bc33ba431a8539e6891c3ed15","","1,805.2295564 ETH","0.00150328%","13"
"0xd7963ae711f17e7d46852974060c5e08a5f58234","","1,804.99364449 ETH","0.00150309%","53"
"0x449baf80ae45222c967e71df9214611e12b12585","","1,804.41966 ETH","0.00150261%","6"
"0xb27ac59a1b350ade2403411023d4324e4b5d6934","","1,804.41966 ETH","0.00150261%","6"
"0xb97a011748cc1afd1fb1e0b75a5f8407dc637a3f","","1,804.38812407 ETH","0.00150258%","41"
"0xb4473cfeedc9a0e94612c6ce883677b63f830db8","","1,803.69003705 ETH","0.00150200%","1,938"
"0x67fd1b8022516534fb91deedfa3098235a000d73","","1,802.88139548 ETH","0.00150133%","1"
"0x18599e662159438e15a349090e7e839bc9d9520f","","1,802.7538734 ETH","0.00150122%","37"
"0x3d8a7deba4f98f482e7f9e7b1f25a26f934e1b13","","1,802.1834253 ETH","0.00150075%","8"
"0x02eb0f4984f961503c3e9a0da68079b5a450406b","","1,801.83816189 ETH","0.00150046%","1"
"0xe8cd3f19dfc62e702344089c2e697babddb2286b","","1,801.488635 ETH","0.00150017%","9"
"0x7f8afe2a194b65a9aa043305730492d3c8fae6df","","1,800.65356008 ETH","0.00149947%","52"
