Address,Name Tag,Balance,Percentage,Txn Count
"0xeae65a48b54ff51758f42d8a2624ca4d8980f754","","574.2444604 ETH","0.00047820%","1"
"0x4620ad124698b571855060fcea27617ef7ededd5","","573.99488503 ETH","0.00047799%","2"
"0xa33e4ad74211e448789f26c377537c42f0afccc3","","573.89919689 ETH","0.00047791%","3"
"0xbaa6c0c10ec4dabe7510b57768094474455d6889","","573.89053874 ETH","0.00047790%","4"
"0x309ff5ef19cd968d2c4f596c3f6afce65d87d771","","573.84288824 ETH","0.00047786%","16"
"0x886c4daf1b393bf35182628ff7e87dba175be1f6","","573.78527676 ETH","0.00047781%","6"
"0xb33e70592f6ea1b8006da141c5ef7ac38e275226","","573.73547135 ETH","0.00047777%","7"
"0x06d532ab2234e2637aa9cdde65504e0cc5e47cd0","","573.6697004 ETH","0.00047772%","1"
"0xaf3afd92320a563e1c18c8b6efb5043c39c16455","","573.61195485 ETH","0.00047767%","181"
"0x3ed267358b62ab212a22103fe32e7177eeab6035","","573.3821739 ETH","0.00047748%","33"
"0x078a215da6370b8074e5077bdb98e55f0338bc42","","573.20955646 ETH","0.00047733%","11"
"0x210cf05a8e7e482408712dbee77d855e9a6d442d","","573.16795945 ETH","0.00047730%","1"
"0x84a1fa7c614e61af0e3f932a9284d78bafe8d1f8","","573.16 ETH","0.00047729%","1"
"0x3d9967a464ffe5f9ff212001963181a5a91d1732","","573.1595677 ETH","0.00047729%","1"
"0xe4547e17d9a220e980e460e76bc6f39f7af53c4f","","573 ETH","0.00047716%","8"
"0x3881164207646be439b82beb0564656705b39283","","572.9647458 ETH","0.00047713%","9"
"0x5a37a34f6de2c6fca2857996d89f210a79779d74","","572.74776671 ETH","0.00047695%","148"
"0xc78406e9591f016c7e0463e68c8fcb9cf7733d6b","","572.54543722 ETH","0.00047678%","23"
"0x5d48a49f6e038192389446daf49e51f3c00dd454","","572.25640278 ETH","0.00047654%","11"
"0x8c0826f03ba20891fb43dff9f8660abc92cd7c3f","","572.18142417 ETH","0.00047648%","55"
"0xef832e459e8fe9b179522c4eaf1058ccf4b2b788","","572 ETH","0.00047633%","1"
"0xbf45ceaa31bc5769800c17e4895ddfe15fd9eef7","","571.97268624 ETH","0.00047630%","33"
"0x42e1423daccaf71e0485b65cf8cf58ba9695185e","","571.96060252 ETH","0.00047629%","4"
"0x05ba531b7ae62a0d53775e8e45ded39748218f82","","571.81798859 ETH","0.00047617%","3"
"0x73da697e14804f9e0a43f17328635d36e2a6340b","","571.67767181 ETH","0.00047606%","38"
"0x74bf7dead7271c2714fb4a1b9552cbdd0be29728","","571.62659464 ETH","0.00047602%","15"
"0x6bd928ce839ebee0dc0ac4f4ea99f3225587d7a7","","571.52542848 ETH","0.00047593%","4"
"0x08c76e07ef702733ea5420a6d464fdedbe4d89bb","","571.50001416 ETH","0.00047591%","112"
"0x3344a33a66c2d6a0ab122937a91e1a8a64e137be","","571.45903927 ETH","0.00047588%","16"
"0xdc2ad48b4644ada16fadab9a682cf3842969c94e","","571.41201951 ETH","0.00047584%","3"
"0xe472ec4b00ab76d5c8c6943d2aa91820fd795293","","571.35530012 ETH","0.00047579%","158"
"0xd46064612f542c455015de0eb31a6270f2281b79","","571.349118 ETH","0.00047578%","5"
"0xb4a18951763cabe8461105a545dbbf2561f5bb95","","571.29339798 ETH","0.00047574%","1"
"0xc4e15a24b5f80fcebc7104b922b1baf37fdd708b","","571.28629166 ETH","0.00047573%","420"
