Address,Name Tag,Balance,Percentage,Txn Count
"0x7bd42d5614f53006e710d363ecb9cf0b7cc91613","","3,287.28780081 ETH","0.00273745%","20"
"0x8ce6471b0585c59d8102e21374fceac5a0e3fd04","","3,284.29806233 ETH","0.00273496%","10"
"0x5da33d7ca65dce269fa2ad9679c32c048c3a82e1","","3,283.71746297 ETH","0.00273448%","22"
"0x274d9e726844ab52e351e8f1272e7fc3f58b7e5f","","3,283.26052736 ETH","0.00273409%","2,719"
"0x467e3071c22536d585345ddc8c7d5981239ae3e0","","3,281.82946498 ETH","0.00273290%","35"
"0xe61a317e28569e4b15b818b9188891f2fa47956e","","3,277.92939284 ETH","0.00272966%","14"
"0xee15aa5c9bb5e255be4f0720ed9cc60a60330c93","","3,277.92322721 ETH","0.00272965%","1"
"0xdde59f4894aab8562b9f5a56cfdaa8f0c73df495","","3,276.91597241 ETH","0.00272881%","374"
"0x1449af4321c56ea66ec5fe0f3fb68a854f51ebae","","3,268.56640759 ETH","0.00272186%","1"
"0x78f1dbb372cdd95d3a0dda99cf369e02e717f4f4","","3,267.030289 ETH","0.00272058%","23"
"0x41849f3bd33ced4a21c73fddd4a595e22a3c2251","","3,263.66185509 ETH","0.00271777%","2,164"
"0x6c3503470876832486caa269ee4acf8a949d50ac","","3,262.8 ETH","0.00271706%","4"
"0x97efab4d3e2a14034619f059c4cff55a0553a84d","","3,260.54516504 ETH","0.00271518%","148"
"0xf1aef5db6da2c29c35ad53ea89eb984ebd7a8243","","3,258.87832085 ETH","0.00271379%","14"
"0x341ac348ae070c0852cea94dd9b8fd29302d82d1","","3,258.371 ETH","0.00271337%","2"
"0x684b65045dc3521ff5495404ea958da2d6c20e10","","3,252.84404298 ETH","0.00270877%","0"
"0x336c1ec4fdd3801cc59e262acd08c5ab8839f01c","","3,251.66086929 ETH","0.00270778%","0"
"0x9c205a76ff7243c00de2ae4cb46f973e1c235ca3","","3,250.68202264 ETH","0.00270697%","24"
"0xad3ded580cc436fafa3fa482148e9727c9aeee91","","3,238.471 ETH","0.00269680%","1"
"0x239b05e551b53fec76824827f049254553faca81","","3,236.28607836 ETH","0.00269498%","29"
"0x1b9cef6bdd029f378c511e5e6c20ee556b6781b9","","3,235.00728587 ETH","0.00269391%","72"
"0x17a132579a546eb099300cfa25122ee3ec0a7f9f","","3,233.93979919 ETH","0.00269302%","150"
"0x6f9d592f90d46aae9f25561301ac1c7964aeca17","","3,232.24441061 ETH","0.00269161%","55"
"0x31d3a108fac60b0d5584226d9d2aa2294c637d76","","3,230.96670755 ETH","0.00269055%","26"
"0x99a584cacb854d4f707ad53fa61e532e1235d756","","3,226.12736243 ETH","0.00268652%","3"
"0x4c404ba18704d03a32d0736da97318ddb7f0c7a8","","3,226 ETH","0.00268641%","2"
"0x9672635f08338f45f9522766c3c70071477dbda2","","3,224.35691575 ETH","0.00268504%","0"
"0xac759b21ab46e132cf313e5662df369c6e1e8116","","3,223.848499 ETH","0.00268462%","0"
"0xda16a2d5dbafa9385d7fc661222e56a5fa8ea5e1","","3,223.55997175 ETH","0.00268438%","0"
"0x09570a07706af665fdaa50313376db78a9b251ac","","3,223.4772429 ETH","0.00268431%","0"
"0x162c56bc108c6f9ec435208c8db3c29dd6eece1e","","3,221.22842422 ETH","0.00268244%","13"
"0x3f4e2375ea49c94ff06a99c5fc5cf6c46d74387e","","3,219.56009177 ETH","0.00268105%","24"
"0x816261e0c8e92b3d58e334850b8ee3272501d703","","3,219.189716 ETH","0.00268074%","2"
"0x7ae861e8269dd677d9e149f1990a95e14b24c275","","3,217.26808735 ETH","0.00267914%","1"
"0x679023f9b6a33deb84f0f16473f115fd71f74575","","3,215.84012501 ETH","0.00267795%","3"
"0x95e1b56af4f30c06f610dee8c8673a24f90a8ef9","","3,213.0760226 ETH","0.00267565%","7"
"0x8b39bf6785c24e312ed08366b579f0cbe29fda62","","3,210.3427704 ETH","0.00267337%","3"
"0xc1bca96efa22cc8fea29f04a9576ab64765faf4d","","3,208.93228171 ETH","0.00267220%","1"
"0x1fe16e205bb6c1b73ea10d0e91b071e2338bf0df","","3,207.58491758 ETH","0.00267108%","40"
"0x1d0e104761ba62e0f477bd19a86a58608ae8da5e","","3,206.34255932 ETH","0.00267004%","11"
"0xdd51dc69c9fd5ab4f2c6052beeed0c0df9dd3c52","","3,201 ETH","0.00266559%","2"
"0x4e4398f4b7683f721add73fc515d7db4f1a4df6e","","3,200.48776107 ETH","0.00266517%","766"
"0x788fa47c688e78a43517401edfc6880c0c2cbaeb","","3,200.38428733 ETH","0.00266508%","5"
"0x7727ee08c9f2bd89cf1fb5a7a4d151bea1b2bd4d","","3,200.11475672 ETH","0.00266486%","16"
"0x46e9b06d8e683e28a9b1ca7ced0afe3a4f7f0b29","","3,200.00020871 ETH","0.00266476%","30"
"0x2a5d16bc02ef9dc93380fcc169114c734265cb22","","3,200.0001 ETH","0.00266476%","2"
"0x300d781191e64184383e594472286f6bd1c45f79","","3,200.00000667 ETH","0.00266476%","6"
"0x2b05a1b266af51e3f1a1b048632276e318725a83","","3,200 ETH","0.00266476%","1"
"0xf9a800c308b07b25c92b602100de19733d3bff9b","","3,200 ETH","0.00266476%","1"
"0xa66c5dbde10a1cbbf2a9aab0a593cb328d760ec6","","3,200 ETH","0.00266476%","1"
"0xa9fdc2001f8e9b6e111c6f9789bc5b0be5f31a4d","","3,200 ETH","0.00266476%","1"
"0xa924e8d2020fae5ef2c5796c78af52ba344feff7","","3,200 ETH","0.00266476%","1"
"0xa1a2ae38510ee6001ddcaa5b893a20cd012db0b0","","3,200 ETH","0.00266476%","3"
"0x06d69c57d0d007e69ae7f77a282d8b4ae6e4950f","","3,200 ETH","0.00266476%","3"
"0xdff1e7ea3544330a53dcfc79f34a76bea82418d8","","3,200 ETH","0.00266476%","2"
"0x4e1b8c914343ed53fb45c4bc2944292b7c3f3ec1","","3,200 ETH","0.00266476%","1"
"0x04489700b9b141c8e4de6b61c8d30d63e7b0e75e","","3,200 ETH","0.00266476%","1"
"0xfa0ff7f6fb67d72e62e27c11aa4777b47d97daa1","","3,200 ETH","0.00266476%","1"
"0x6f9472000f747dac1de3fdec9f77b3e54bc94b4c","","3,200 ETH","0.00266476%","1"
"0x31a9edf6e974ed275b536219c77f49b243ba7079","","3,200 ETH","0.00266476%","1"
"0xb154962be9f2c8a0fab2d50b030850763a789128","","3,200 ETH","0.00266476%","1"
"0xf6b69a7c6fdec41087013405af23aee49db7688f","","3,200 ETH","0.00266476%","1"
