Address,Name Tag,Balance,Percentage,Txn Count
"0x7bf4fb5654eae4ed085be0e34daa920e364608d7","","5,856.59913881 ETH","0.00487701%","37"
"0x376530787531bfc87bad29f3b6d891b4d3b91d3a","","5,836.29762411 ETH","0.00486011%","4"
"0x00957be4fde4bf905733d51384be57927e11ab20","","5,820.89105825 ETH","0.00484728%","12"
"0x01b03620abbeac509a013fb433bbf9d5156bf6b8","","5,801.00909454 ETH","0.00483072%","23"
"0x09846171bb036b7fb9af246db297d918066342fd","","5,794.75013155 ETH","0.00482551%","3"
"0xe2551463c833242c6f5b9105b2f61bd5e11b360b","","5,790.43990193 ETH","0.00482192%","29"
"0x1e92073bcd8026dcef6186dd76b686211d83a6c8","","5,757.64858697 ETH","0.00479461%","3"
"0x2b69ea809c50c20d20be0fd436665c432a058563","","5,741.2761 ETH","0.00478098%","2"
"0xdf72506e4d4e922cd044dea68ea908de051b8e7a","","5,741.271 ETH","0.00478097%","2"
"0x59abf3837fa962d6853b4cc0a19513aa031fd32b","FTX Accounts Drainer","5,735.3403853 ETH","0.00477603%","953"
"0xfa14e98ce8c534d351c3c76604a5f405d7633237","","5,734.39521096 ETH","0.00477525%","5"
"0xfa8791adeea7b894c302b40aaec3ade1146147d5","","5,727.13607352 ETH","0.00476920%","3"
"0xa4a27aea78d5ef426c41e14ede94b1db2746f437","","5,721.13848638 ETH","0.00476421%","23"
"0xc920d2fd838975498157f9ffd82df64f31e5494e","","5,707.67135439 ETH","0.00475299%","9"
"0xaf32bd019652a1bfc0a0680d643e88a72ec00d99","","5,701.708519 ETH","0.00474803%","18"
"0xdf6b7c8ad562f051d3e3301edba96b245df5e8dc","","5,677.02212678 ETH","0.00472747%","403"
"0xbb46be602d82f3209b6392130b5bbd40d78df339","","5,676.90718214 ETH","0.00472737%","31"
"0x212e608c021347a1606977de088df19ec7ff387d","","5,674.70922853 ETH","0.00472554%","74"
"0xf6d372269155354f270c4599712da83081e2dec5","","5,670.80237251 ETH","0.00472229%","25"
"0xe722fa98ddb2d6d22a297681a3d7fd14ea7bf2c0","","5,650.6350179 ETH","0.00470550%","6"
"0x5d707fc5c203b5393ab54288d86d05732875062d","","5,639.99493895 ETH","0.00469664%","12"
"0x9df4a0116a74a709b2bfbb0201cddb84bee3f6a1","","5,637.14801653 ETH","0.00469427%","25"
"0x2f2e2e25638fb85e66756162ce7278ba1388d34c","","5,624.7118309 ETH","0.00468391%","3"
"0x48d7be0910830a0ecd0bae09a4a8dffc32d9e1be","","5,624.02826351 ETH","0.00468334%","230"
"0x7c35a6ca20c41c1e8a073920a4bfa6b2fdf0b173","","5,620.17399093 ETH","0.00468013%","11"
"0x1a0ad011913a150f69f6a19df447a0cfd9551054","Zora: Bridge","5,605.04032954 ETH","0.00466753%","624,841"
"0xaa269df5863b4a56ba5a7fc3e788d3d9803ad434","","5,600.11430782 ETH","0.00466343%","38"
"0x671402a3f2fd9e0f77d04026045e59379eca4eeb","","5,594.60689993 ETH","0.00465884%","2"
"0xe84e9293e11abb837cfa961d20a35f5e8d7c8143","","5,578.06695294 ETH","0.00464507%","1"
"0x265265beb9a1c37e28dd0e56562ecb0b5bdf0445","","5,570.56156914 ETH","0.00463882%","5"
"0x8ce13c17b9c9cae9193538dc2a64ca7be07e2c00","","5,557.12910782 ETH","0.00462763%","97"
"0x0bb298be4c2656391d961bbe3248ddfc6e77746d","Fake_Phishing7196","5,544.9346885 ETH","0.00461748%","14"
"0x5d8c776ef1596f8c5fbb19776aba36e603ed3757","","5,524.5874731 ETH","0.00460053%","77"
"0x1b4d9bd51c36d68734ff695346b272be07bd6e7b","","5,501.998464 ETH","0.00458172%","3"
"0x1c6442c258760c153a911a6bf0c2ef8f1227d9f6","","5,500.99732298 ETH","0.00458089%","7"
"0xac2184e6954593f9c350180300d182f7580ed561","","5,500.50585795 ETH","0.00458048%","5"
"0xba5294ebcfb8d54f59e75908c0f2a57d21142f8b","","5,500.06197657 ETH","0.00458011%","70"
"0xff60e5fb5d8103242bc886a26b620dbfdba4a1e1","","5,500.03009479 ETH","0.00458008%","30"
"0x95ad8841376058a000f489196f05ecf176beb8ac","","5,500.01053929 ETH","0.00458007%","26"
"0xa42a26b838d1b3b09eccefad1868c926738f3063","","5,499.99 ETH","0.00458005%","4"
"0xc0658166531c5618e605566eaa97697047fcf559","","5,496.86241444 ETH","0.00457744%","3"
"0xe863279374792e8f5627bb9f7ad53cc767a9cc19","","5,495.96054176 ETH","0.00457669%","3"
"0x69aac997ba85a08530b7ee0bcba1aa05a6e02bea","","5,480.1 ETH","0.00456349%","1"
"0x0d8aab8f74ea862cdf766805009d3f3e42d8d00b","","5,472.79329455 ETH","0.00455740%","11"
"0x17f3e1c45dead51a374f3e7f337a52ed5defccb1","","5,466.63917075 ETH","0.00455228%","3"
"0xd243c21b1bd99b078dca72c3dff1c2f8a5f6099c","","5,462.91543179 ETH","0.00454918%","1"
"0x6dd5a9f47cfbc44c04a0a4452f0ba792ebfbcc9a","Santiment: Wallet 2","5,460.79693135 ETH","0.00454741%","142"
"0x3049061a9285fc7e77aa8b4088ae949f2ba6799c","","5,455.3547691 ETH","0.00454288%","23"
"0xe48609bb30b943ec50b2f8a1734d5b3bbc45bc77","","5,448.94752587 ETH","0.00453754%","12"
"0x3151c5547d1dbcd52076bd3cbe56c79abd55b42f","","5,441.25506335 ETH","0.00453114%","2"
"0xed805ac246f441ea0d057b81d910ef1e39eb5995","","5,440.07479732 ETH","0.00453016%","5"
"0x50443c8f7e4f32f9aeb67a74cd2e2f0354ccd25d","Fake_Phishing183874","5,433.8016054 ETH","0.00452493%","11"
"0x1919ee13bcc6649f5d45153ee5121384b669bd31","","5,422.92060209 ETH","0.00451587%","1"
"0xce1bacceed3f01942e4438d2595460f6b75414c8","","5,413.998971 ETH","0.00450844%","6"
"0xd9e8d00b92b579b8596c9e290e6687c588d42c15","","5,412.21952611 ETH","0.00450696%","1"
"0xd021f75492c99291456e822380727dd1b6300936","","5,402.94 ETH","0.00449923%","11"
"0x52350fcdf63931784c10c4ad7f45d5b7d3b2c70a","","5,400.78274003 ETH","0.00449744%","5"
"0x19aece98dedf12a59f62e5ae9288c8e02b33af32","","5,366.51743926 ETH","0.00446890%","101"
"0x8e3a4a7208aa489cc0a1c7290070811b07e60c87","","5,361.566669 ETH","0.00446478%","13"
"0x42ae1d6a320e93f119d6f136912cfa12f0799b8a","","5,361.15756546 ETH","0.00446444%","18,738"
"0xee997c8db033feb3093422d858432e7fba554ff3","","5,350.11318648 ETH","0.00445524%","1"
"0x28efae6356509edface89fc61a7fdcdb39eea8e5","","5,348 ETH","0.00445348%","2"
"0xd5550caaf743b037c56fd2558a1c8ed235130750","","5,347.618 ETH","0.00445316%","3"
"0x02932f03cff6efd593cc1e739ca050159769850d","","5,329.70263101 ETH","0.00443824%","7"
"0x162c7bc75d522f08af8fbb3a9d468b61a67a1758","","5,325 ETH","0.00443433%","0"
"0x38fc75cafa129aea75e683cb2a582591f36a5298","","5,321.95052 ETH","0.00443179%","7"
"0xfcd9e6334f03cb633332095087a4a85031708b49","","5,321.599987 ETH","0.00443150%","22"
"0x9d2e7bdb754a2a8ee10038933b5a885e6aaf2c73","","5,320.03579457 ETH","0.00443019%","40"
"0xfd24659966b924e22d40b3ce28580a36c3dea09b","","5,320 ETH","0.00443016%","2"
"0x8bfeeaee367a067276370304222cc22343b7b74e","","5,316.87446334 ETH","0.00442756%","2"
"0x685b1d905ae7cee34a745bff9577990edf39331a","","5,306.17332465 ETH","0.00441865%","16"
"0x3ea6382f43f26e8f55abf0b5ffe8358d714c5347","","5,300 ETH","0.00441351%","5"
"0xb727d70c04520fa68ae5802859487317496b4f99","","5,295.61967461 ETH","0.00440986%","1"
"0x6961c4d583209857318fb424d65124fa0ebb6bf5","","5,295 ETH","0.00440935%","17"
"0xbedba29a7d747d2bfd90dd721b9ba30c9bfa9271","","5,289 ETH","0.00440435%","1"
"0x3e9036d771bd394d3c616d3d4ac8bdcd869935f3","","5,285.12972239 ETH","0.00440113%","1"
"0xe6a421f24d330967a3af2f4cdb5c34067e7e4d75","Bitget: Hot Wallet 1","5,283.43777668 ETH","0.00439972%","5,538"
"0x04652660148bfa25f660a1a78a3401821f5b541e","","5,283.28937085 ETH","0.00439959%","2"
"0x1329d0c4c77fa57ad2c93c3240837694ee14f538","","5,279.27967738 ETH","0.00439626%","39"
"0xa205fd7344656c72fdc645b72faf5a3de0b3e825","","5,275.41874439 ETH","0.00439304%","6,008"
"0x2acdcbbf43fd6e3772e2ce9a0cae727312abeb0d","","5,274.74193009 ETH","0.00439248%","414"
"0xa99682f323379f788bc4f004cf0a135ff1e22bd7","","5,264.03191884 ETH","0.00438356%","2"
"0x691ad67fcbd5d14bc0eb7f46dc9eda9b276fc6dd","","5,263.94494669 ETH","0.00438349%","41"
"0xddf900be7bf481fdf475faae2848145bac96fcbb","","5,260.3562097 ETH","0.00438050%","17"
"0xbd65ffd7770827e15a9476de5570a172ab0aa8fd","","5,258.37331974 ETH","0.00437885%","63"
"0x7c90b72da9344980bf31b20c4b4ab31f026bc54e","","5,255.91840459 ETH","0.00437680%","2"
"0x50be86a225742cb83cb2c34be73a16c98092ffbc","","5,248.99543155 ETH","0.00437104%","11"
"0xe1bf71b8a63a97b1edd636b00e11af34fc2d16b8","Poloniex Hacker 15","5,248.80183937 ETH","0.00437088%","14"
"0xe6f9aa98e85c703b37e8d9afeaef2f464750e063","","5,246.6276421 ETH","0.00436906%","2"
"0x729488d15a1b397cbd96cc02e2803af64390f44c","","5,241.23703257 ETH","0.00436458%","17"
"0x7fbf9e42e75e5636998f08aaa7195bd8a0334503","","5,241.08962287 ETH","0.00436445%","31"
"0x83a42390036c0466e58b050a48cb0220c06c964d","","5,225.38465885 ETH","0.00435138%","45"
"0x6c8a05af99a47d55b8b3964c3481ea2d4a306fb3","","5,224.83594199 ETH","0.00435092%","9"
"0x8c73a60cdb5fa16754bcad8d7a7eb430ffc0529b","","5,220.06624454 ETH","0.00434695%","2"
"0x63f97ad9fa0d4e8ca5bb2f21334366806f802547","","5,217.30376422 ETH","0.00434465%","2"
"0xaeb9c505b7411128204755109dd8e30d3557d60e","","5,215.69624339 ETH","0.00434331%","0"
"0x3af4b0526010d8930924847b3822975af469a602","","5,206.76954146 ETH","0.00433587%","15"
"0xf2f305d14dcd8aaef887e0428b3c9534795d0d60","","5,198.67971063 ETH","0.00432914%","7,887"
"0x33dab2514e0e0b07174177f1ff3cf979947002c2","","5,196.5922758 ETH","0.00432740%","28"
"0x5d6296bc01a5928608c11a16be2606d914edb5cd","","5,195.9 ETH","0.00432682%","2"
