Address,Name Tag,Balance,Percentage,Txn Count
"0x7b29ea8159c8b1daece779874f74a88a9bf9bb11","","831.99954793 ETH","0.00069284%","3"
"0x66860b9429ea9a02f06adddf338ad692998ac4fd","","831.99201915 ETH","0.00069283%","4"
"0x35b113b4f72729cca68b931816e2c5467320d983","","831.97349985 ETH","0.00069282%","13"
"0x526c78ed10b51cf9cbd690ef98afe18d3513f52a","","831.82388731 ETH","0.00069269%","150"
"0x492a94119ff075bdd831cd526248782f1c3984a1","","831.75153075 ETH","0.00069263%","32"
"0x13fa61412f1ee35f66efe60059c9aa69d3e8d504","","831.74245591 ETH","0.00069262%","12"
"0x9f8f578af61e1df49294bf6b26c692ee142a4d1d","","831.37265667 ETH","0.00069232%","15"
"0xd70b61d81ba302985f8382c02b9d25c3733280c9","","831.2560727 ETH","0.00069222%","2"
"0xfdd6cc8f6849e82f5e0102057fa74941024d11b6","","831.07793329 ETH","0.00069207%","409"
"0x16f7335640487af49ff8d2269a5bc76286948a37","","830.65146592 ETH","0.00069171%","60"
"0x073495bb766c0ed109d4e3e987e1a2fbd107da37","","830.53701251 ETH","0.00069162%","2"
"0x5e4b8663d2db7395c72fa0ff7ee26a6758f63d4c","","830.23677987 ETH","0.00069137%","23"
"0xf77fe5a59655700dfcde7b59b6dd20e277578346","","830.17977364 ETH","0.00069132%","7"
"0x6510b392c6ea7295d7ba970ef5ba8bd869e0a866","","829.84363807 ETH","0.00069104%","2"
"0xd621327702f95497d46d289c49b7c0b4c606f0e3","","829.48653623 ETH","0.00069074%","36"
"0x172a7aabafccfa2d8f9a8af2879a079738be4f96","","829.47497467 ETH","0.00069074%","10"
"0x333ee78d2c36403805894571dfd0242496d4bed4","","829.39412239 ETH","0.00069067%","23"
"0xf91ee1383a5198687899cb8baa81d57eaceefe28","","829.22546028 ETH","0.00069053%","114"
"0x002de87ff96d424cec04c24c20913d22b8f1bec7","","829.18660617 ETH","0.00069049%","9"
"0x8436e01c7d330219c2c07aae43372be222508dda","","828.929411 ETH","0.00069028%","22"
"0xbcb4cd06c65a55e0c2c61059feeda1bed8b54670","","828.80710735 ETH","0.00069018%","25"
"0xd03fc165576aaed525e5502c8e140f8b2e869639","","828.7968328 ETH","0.00069017%","65"
"0x32e58611657eb6019576cba201e9190562e40699","","828.49147743 ETH","0.00068992%","48"
"0x4532ba038a6c6fe090495a41fb01ae61d9349e53","","828.02829537 ETH","0.00068953%","10"
"0x7356ffbe7a60bcce0f163f15ac95d8797c1f5790","","827.98 ETH","0.00068949%","6"
"0x63a993502e74828ddba5710327afc6dc78d661b2","","827.785537 ETH","0.00068933%","4,034"
"0x6e344ad2609b5c70b997dd1968d73a226005e57a","","827.49439731 ETH","0.00068909%","2"
"0x2e3712e139fa47fb8f4732360671780bded8fb5c","","827.32990719 ETH","0.00068895%","4"
"0xf9abfd80520969e91acf243f6260ba3a78e6529f","","827.16620706 ETH","0.00068881%","10"
"0xae10e27a014f0d306baf266d4897c89aeee2e974","","827.01653492 ETH","0.00068869%","26"
"0x8847cfc809ea2fddd60363b6ad1440b0eca7f487","","826.98899168 ETH","0.00068866%","10"
"0xb738f8bd08951df1ea7f1b21b6e2341b58bed0e6","","826.89550183 ETH","0.00068859%","6"
"0x3815f89682c7f42fa8a5b1bc5ec8d1c953300c96","","826.73744993 ETH","0.00068846%","329"
"0xb5f47fcc9691d563de4d8ed8c0dfd849b6b2c53e","","825.9654723 ETH","0.00068781%","10"
"0x9c1f0e3d4bd4a513721c028e1d4610cd17745f0b","","825.78860001 ETH","0.00068767%","2"
"0xb92db40e7e619386701bff921353647870ee405b","","825.54263423 ETH","0.00068746%","25"
"0x0937e883c186057c1b11a58dfe3781bb03bfdf26","","825.5 ETH","0.00068743%","1"
"0x7623e9dc0da6ff821ddb9ebaba794054e078f8c4","Ether.fi: Early Adopter Program","825.27376021 ETH","0.00068724%","37,150"
"0xb468455da68a87320b21c089639c8407a7f5c260","","825.0802985 ETH","0.00068708%","11"
"0xa315e961e6c0d67d3fc500b5f76629bdfd237e93","","824.95555355 ETH","0.00068697%","3"
"0x1638e9697d14126f712a7c3d665edf615464ff81","","824.37467329 ETH","0.00068649%","1"
"0xb7206be7c3dce4b9a3d3e9693075a349b2194954","","824.32356398 ETH","0.00068645%","126"
"0xd51baccd5ebf1d0c79588a8a689a8d355b0f66d4","","824.1 ETH","0.00068626%","4"
"0xa046bd34a823225019225ec8ef3cfd6627e53db7","","823.9784813 ETH","0.00068616%","27"
"0xf1e6161f971a8ce5df1ceaf359349ad385b3aad0","","823.71357315 ETH","0.00068594%","356"
"0x63d2fa061e826d0a9883bc5fcf667854c92dd190","","823.29957644 ETH","0.00068559%","521"
"0xa2b6b2af9d1459b32d664acb7c5dcf26e58dd73f","","822.69622579 ETH","0.00068509%","18"
"0x590ff6c88e453bbbef2d8afde9f95871df987018","","822.53476115 ETH","0.00068496%","222"
"0x4dc354199fd592f3c9afab114cb38cfbe9bce822","","822.0357338 ETH","0.00068454%","6"
"0xa1357baf545167a03e5ac599154397c971185b0a","","821.60549092 ETH","0.00068418%","8"
"0x40a6206a806c4380b42b5776610b467baa66fd0f","","821.35039195 ETH","0.00068397%","9"
"0xb5893a338ce1e5304732d223c703a65125765be2","","821.33048555 ETH","0.00068395%","399"
"0x87ad2ed459811488b36d5cf4e8e61a5c0d27f6a3","","821 ETH","0.00068368%","2"
"0x94359dc1ba6eb037dda69a41493428ce1ade6f0d","","820.941916 ETH","0.00068363%","7"
"0xb6de6399d3fdf2c7ca0533b1461bf29e403bd26b","","820.83894155 ETH","0.00068354%","204"
"0xf93d6d1f72491acd1e58a7050f0897d6a1d5d9ed","","820.63125163 ETH","0.00068337%","50"
"0x23c30708848debf92787823ef629b1bb64da1d86","","820.628854 ETH","0.00068337%","4"
"0xee0bc5c7cb52a6d53e91d5204dcf8a83abfe4924","","820.44125512 ETH","0.00068321%","64"
"0x40abcacb1b5046e45feb42f68d839c7fcccf3fa1","","820.43578608 ETH","0.00068321%","51"
"0x94bfb12408a13adca2f63d1523b1d272c0722f77","","820.43058864 ETH","0.00068320%","1"
"0x58b9fd1b1739c7ab7a456c5ac9ce2d93a3a5eb89","","820 ETH","0.00068284%","1"
"0x767ac690791c2e23451089fe6c7083fe55deb62b","","820 ETH","0.00068284%","1"
"0xab3434daa33d819665b758ded17d2129493b0bf7","","819.991 ETH","0.00068284%","3"
"0x563d9b8dd6d655f7da07d891095084caee812cd5","","819.97501725 ETH","0.00068282%","185"
"0xa652aa16cb22ee4b5b31ef9cf25a5023c2e0bd02","","819.71470481 ETH","0.00068261%","39"
"0x70e7487113954631151d92e51a45f9ac70db5ee0","","819.46076118 ETH","0.00068240%","3"
"0x68d91b95b7998a06cb2b26736bfe9b68856a6e40","","819.26185459 ETH","0.00068223%","122"
"0x9a179effa05678e0cfbd1b1c0bcb6334b1af5ef2","","819.078908 ETH","0.00068208%","3"
"0x4e3d2aec20dea49ff22988728d36c7a6b4886c1f","","818.78167209 ETH","0.00068183%","359"
"0x96c10ef327b71bc7d5a69315d168e61e307b86f0","","818.67292698 ETH","0.00068174%","8"
"0x65cffa79286e372ca15ddedbf6bb203821980b73","","818.43027478 ETH","0.00068154%","496"
"0xea7f970be367f41b60a8cbf4f1d4c121905b9078","","818.19644988 ETH","0.00068134%","27"
"0xbc96964482ddd3fa5f72d790237c9c65d1bfa9ff","","817.91572876 ETH","0.00068111%","33"
"0x87e9d5beec4390f34b7b4829626676107a229138","","817.8 ETH","0.00068101%","1"
"0xe8b61c4a9a4143a64cec3a4d4edc76192007d79e","","817.65725 ETH","0.00068089%","1"
"0x721096bcd32a2a653efa5633b9fa1e07359d9746","","816.84621772 ETH","0.00068022%","3,959"
"0xb25818a89ad47efb665efd064c93f8634f86c17c","","816.48603211 ETH","0.00067992%","10"
"0x88b54cb8cd8292b269fbdd3cfd5e6508892ee7a4","","816.32964949 ETH","0.00067979%","6"
"0xdcc703c0e500b653ca82273b7bfad8045d85a470","","816.15656792 ETH","0.00067964%","60"
"0x837f819a18780aead957b29bb010c1216852f7bc","","816.07800217 ETH","0.00067958%","29"
"0xfcb34410d9798879b0acfa5c75e69fbf81143af7","","815.44039079 ETH","0.00067905%","4"
"0x36fbb168029664f1ec1860279f8769923ca85145","","815.069139 ETH","0.00067874%","9"
"0x24676fee7b06b4e16ca711ab502cf60250b70404","","814.9462868 ETH","0.00067864%","86"
"0x0076812635dd5acc88444bf4d6ff70b1b95ed79c","","814.8607381 ETH","0.00067857%","53"
"0x0ad98a0cefd04421a957b0136055fcb604f1259b","","814.70160596 ETH","0.00067843%","106"
"0x83251593cdbfacb0e5bf6a0548c67c22646240d3","","814.41571623 ETH","0.00067819%","31"
"0xc8ba792ad4e0ba58f1699bd9e8722c4459cba05b","","813.99554617 ETH","0.00067784%","4"
"0xeb2e0fea0d84a0043dd919bab24f75a0ab449e79","","813.6430571 ETH","0.00067755%","90"
"0xe207f98c7ad7f7b3895d4a105453e898771e2067","","813.2261288 ETH","0.00067720%","354"
"0x6635a41930904af67b1d89a39cde7abe3aadfa81","","813.13718567 ETH","0.00067713%","70"
"0xa761b1424105f745f8f11f95d164ae7409e27541","","812.92801327 ETH","0.00067696%","2"
"0x7be3d479b803b98f7cdbeff88a7f81fb1d7aee39","","812.68010513 ETH","0.00067675%","8"
"0x68495020d349f5c775ca2e5f841940b8549f8c68","","812.58885541 ETH","0.00067667%","2"
"0xcad001c30e96765ac90307669d578219d4fb1dce","Euler: Multisig 2","812.57647337 ETH","0.00067666%","72"
"0xb666047374f5387602432c8b52af91bf4dc04ffa","","812.30322184 ETH","0.00067644%","11"
"0xee841bc56a0a32122746b2a817d349781048c318","","812.195122 ETH","0.00067635%","1"
"0xf6d4e5a7c5215f91f59a95065190cca24bf64554","","812.13528984 ETH","0.00067630%","9,873"
"0x5d9614e0bcbc66f446f7aa3bec317d1c0030f520","","811.85421703 ETH","0.00067606%","9"
"0x22de9cc3a672dfdb897bc3edebed7da2adf5c535","","811.78970416 ETH","0.00067601%","5"
"0xd06854f4f7a0688d407fa2141bd867d3541a7c35","","811.49968291 ETH","0.00067577%","25"
