Address,Name Tag,Balance,Percentage,Txn Count
"0x487bd7d73753a60257b70e2a881d687fb4e4a14a","","525.64 ETH","0.00043772%","7"
"0xa7f3659c53820346176f7e0e350780df304db179","","525.54047598 ETH","0.00043764%","106,785"
"0xba1c01275674f543d74870bd1ee162d6f33b8bef","","525.52993392 ETH","0.00043763%","0"
"0xab171d2f4ce2ce8319b92ea60df52c4ec7507074","","525.42099262 ETH","0.00043754%","6"
"0x0f4b26730a1a39c6dee51fd0deab5cc4df7d7991","","525.30539204 ETH","0.00043744%","5"
"0xc863b3019b272b1581441ae0fe7a85983bcfda81","","525.11652215 ETH","0.00043728%","10"
"0xb85e9ed6a283d7ad6429af51563fc4abeae252b0","","525.09098883 ETH","0.00043726%","128"
"0xaebd8bfb2f8641c89347a92d941aa96aa31b5b9d","","525.03922339 ETH","0.00043722%","3"
"0x053f6ff1d6451fff184f894f2d2baada9774feaa","","525.02686473 ETH","0.00043721%","92"
"0x12a141ac9eb68a24f8530885726bcd12d70b97e7","","525.014 ETH","0.00043720%","1"
"0x50b473a5a2f3a76ec8a2d527d4043266fa17bb95","","525.01140983 ETH","0.00043720%","7"
"0xe261204a4151a0e51f8edf4f701db9fc9a2f3cfa","","525.00070333 ETH","0.00043719%","6"
"0x1309c007567a71b393094c21e70bd2647356a352","","524.93278363 ETH","0.00043713%","1,011"
"0xb60c61dbb7456f024f9338c739b02be68e3f545c","","524.79912583 ETH","0.00043702%","11,797"
"0x30089955e1ba7805b366af42f26901df3da98e09","","524.62228557 ETH","0.00043687%","31"
"0x595f45c32634012972f7b2b9a6fa8a7f069336de","","524.561513 ETH","0.00043682%","3"
"0x9e27b5ad335235e500df62d5f55997cb44671efb","","524.55937108 ETH","0.00043682%","7"
"0xae51ba0b881e2e66709e05fa4d9492385d4acd72","","524.40125215 ETH","0.00043669%","179"
"0x3af0a4b766299d817b555127db522ca000464572","","524.25268169 ETH","0.00043656%","5"
"0x47c4d877cd4a611da9b9b806033202973a41b37c","","524.2125274 ETH","0.00043653%","184"
"0xbec611bcfcac2b2cc7ff74a73c3963f4d56fc6f2","","524.12716418 ETH","0.00043646%","41"
"0x58d4152c46dd030840692d107690f9d525ed3ea4","","524.07711093 ETH","0.00043642%","7"
"0xf88893cf8b9c57339a9d4c1d293614ebe33fac02","","524.00608115 ETH","0.00043636%","4"
"0x5f3f8ef8d3c32b5062ac31c49d081791d9c45581","","524.00408073 ETH","0.00043636%","477"
"0x75cb3a099a6b3f7150cd2f2e7ce6ba026e2f2103","","523.95674368 ETH","0.00043632%","15"
"0xd8a1763a3bfa8426d1af5172276b65d42e6f4041","","523.73511445 ETH","0.00043613%","94"
"0x1cd2fec5593f233c21cf07e6a4f08440a452d6d9","","523.60464 ETH","0.00043603%","3"
"0x28028b207d12524ba0ac24181281b55bc3d7df1a","","523.50629044 ETH","0.00043594%","0"
"0x16fb9c1a52aa54e7ebcac52d3510e4817940c1e2","","523.46217562 ETH","0.00043591%","1"
"0xbde8bafa5aca10b27a3069009151a7377144c6a4","","523.2860462 ETH","0.00043576%","4"
"0x1294c744426f2420d74af8da00ff0b1ef53d2b25","","523.10607917 ETH","0.00043561%","1"
"0xe9226a99f63c181bdb49944684e4f46054fe50a8","","522.8526314 ETH","0.00043540%","1"
"0xe2d55dea4208f51519e45cdb4a601304922e587c","","522.8327047 ETH","0.00043538%","86"
