Address,Name Tag,Balance,Percentage,Txn Count
"0x0f8dc653fdd3646910f1957b4b8ce9038c637c77","","2,167.99932506 ETH","0.00180537%","5"
"0x5a8bd1a008713a8358b7dc3b9a40867c57fb26e6","","2,165.95051401 ETH","0.00180367%","20"
"0x9ec7d40d627ec59981446a6e5acb33d51afcaf8a","","2,165.72458102 ETH","0.00180348%","6"
"0x99c7f0a8533649e7cd5d48868a838d9ac4c42ed4","","2,165.40439887 ETH","0.00180321%","19"
"0xd72c1dd61c5e578103f3b43bdcc679cde291227a","","2,164.98109603 ETH","0.00180286%","56"
"0xfd8f87f3aa3fcae358b4d7d01b7f1bf11201a569","","2,164.19654623 ETH","0.00180221%","7"
"0xc6bfce8cead4ecc595ba227b9527afa914dd8183","","2,162.76011213 ETH","0.00180101%","73"
"0xe585b80647cdecefc7681cd491b48556040f2eae","","2,162.64322771 ETH","0.00180091%","26"
"0x23254f49db73e92fc0945fc679597fd0d72785f5","","2,162.60796235 ETH","0.00180089%","43"
"0x1dde6c5cff957c1ace829b2c50df5ff78775e15c","","2,157.91400735 ETH","0.00179698%","7"
"0xfc619aeb0df15cfafe1cb424060ba3d9980d4c6f","","2,157.21587836 ETH","0.00179640%","1"
"0x7ddd57165c87a2707f025dcfc2508c09834759bc","","2,155 ETH","0.00179455%","2"
"0x0daf01dda0e91832f88f2fb9207908ad90ff42d7","","2,154.30868963 ETH","0.00179397%","17"
"0x10df681506e34930ac7a5c67a54c3e89ce92b981","","2,153.8 ETH","0.00179355%","1"
"0x192f00deb50fa16a0a1a7158fb13ffaf928010fb","","2,153.15263428 ETH","0.00179301%","109"
"0xf7b2f3cd946052f8b397f801299b80f053515af9","","2,152.9876092 ETH","0.00179287%","35"
"0x4d07ccad81d4eae048fe6e2fabdf222735da6a1e","","2,151.50028489 ETH","0.00179164%","6"
"0xbeea9e15ccb2f9ae30873cea5e41046edac7a337","","2,150.62740391 ETH","0.00179091%","18"
"0x461a453b4eccaaa762025446fdc8b4e4d6cecc2e","","2,150.18782667 ETH","0.00179054%","14"
"0x8a058de0f3c5ef0503013fd6b12677cc24f7c479","","2,150 ETH","0.00179039%","2"
"0x4957e1b84c2ce7aa80497bc761b721c3a8c5e69f","","2,148.95947974 ETH","0.00178952%","20"
"0x9b8f3f23752eedf027bdc0d1e4c55071781d263b","","2,148.34282238 ETH","0.00178901%","233"
"0x665967faf572697e53969c0b7e8bd336b1fac885","","2,148.2504439 ETH","0.00178893%","45"
"0xcc781b7aa054b7eebf4232cf9c69d0b0bae9d8f2","","2,147.05546283 ETH","0.00178793%","14"
"0x38cbedc276e72b2c11a43a693b05b140b21ed622","","2,146.64790226 ETH","0.00178759%","3"
"0x20889b1908702314ebd3948571248cd52385b971","","2,145.63125228 ETH","0.00178675%","83"
"0x008ef81e8f3c6875188fac877b8e657de5741cc3","","2,145.3173067 ETH","0.00178649%","8"
"0xe453695eefbd0eae11498a7e2400588d45f782cd","","2,145.1280343 ETH","0.00178633%","27"
"0x7dbe0d7b39ea3fc49b98df72e2c1f34b63cea124","","2,144.710613 ETH","0.00178598%","21"
"0xedc6bacdc1e29d7c5fa6f6eca6fdd447b9c487c9","","2,144.59817524 ETH","0.00178589%","1,623"
"0xbb0207d9e060d418325eeac291d2e9e9eeb547aa","","2,144.45815086 ETH","0.00178577%","5"
"0x236560be2656be5c461df5b64403b0bf8693a800","","2,142.95409 ETH","0.00178452%","0"
"0xdbac8cc41ed430ea83271cebca48c63977bcb637","","2,141.19860879 ETH","0.00178306%","7"
"0x468364572fbeb163fb427f8be1ebcfbda3871c90","","2,139.24494494 ETH","0.00178143%","9"
"0xc41df57682feeb800d54ca8ccf640172a5ba538f","","2,136.51142844 ETH","0.00177915%","12"
"0x61c397354df547d7f435d22324cb3de9063b91cf","","2,135.77068174 ETH","0.00177854%","2"
"0xa3c0b931feb78da33c52fa4adb9dfd04f1cf8d37","","2,134.52707465 ETH","0.00177750%","9"
