Address,Name Tag,Balance,Percentage,Txn Count
"0xd5ea472cb9466018110af00c37495b5c2c713112","","4,997.8 ETH","0.00416186%","1"
"0xad14cb0885f7c412cac7db8e710018f58d983f7c","","4,981.987598 ETH","0.00414869%","6"
"0xe221dae1194fe3dd6e31acd3e9decd73ec083478","","4,960.04620746 ETH","0.00413042%","4"
"0x4ebf51689228236ec55bcafef9d79663992a7fb6","","4,959.21948507 ETH","0.00412973%","446"
"0x3de0c040705d50d62d1c36bde0ccbad20606515a","","4,959.1 ETH","0.00412963%","187"
"0xfd567dc4cfe5b7a0355a5b7bcaab72955e672107","","4,944.5600019 ETH","0.00411752%","1"
"0xf0a2b07c0747f207270f93ca0a201f98e164e6de","","4,930.33835403 ETH","0.00410568%","55"
"0x3a644566f015f0eb517cda7756560acfafec9bac","","4,929.9302333 ETH","0.00410534%","22"
"0x3fe0bf87b9fff545a85adc63ec93acc46b7ca542","","4,927.00241094 ETH","0.00410290%","329"
"0x0496dc00c1535514f8121b57cf8dfbe1ac502ca2","","4,925.89913901 ETH","0.00410198%","31"
"0xf355d3ec0cfb907d8dbb1bf3464e458128190bac","","4,925.6 ETH","0.00410173%","2"
"0x08dfe8539fcba6cbf9e6f75777d6baf836a5f692","","4,921.6106 ETH","0.00409841%","1"
"0xb8691e71f4d0ab9a6abbdece20fabc8c7521cd43","","4,921.34774402 ETH","0.00409819%","2"
"0x9a5c7630d327885ae849217702824e5835d3c5e0","","4,912.8137504 ETH","0.00409109%","2"
"0xc3d1d72590427347c31f3d31cd0e285a4812b609","","4,911.325412 ETH","0.00408985%","16"
"0x5e4c7d0c68a85de2ecb0f678fbcf0097ad905a55","","4,905.42533729 ETH","0.00408493%","23"
"0x3a64dc9cde75bcc1a36407eeaab3ea1164fe5406","","4,899.10228779 ETH","0.00407967%","26"
"0xfc1a7a8432f673e4234933e689d7974d9f1d7e6c","","4,893.02479283 ETH","0.00407461%","92"
"0x520365aa0a0f4f42443607b3894503968407af7d","","4,880.29884899 ETH","0.00406401%","270"
"0xda9be684cfb2770b3e805469ff772cd6af24ccb2","","4,877.26320889 ETH","0.00406148%","1"
"0x3350104b29504d6865fd57335a7ab4f3dd634460","","4,873.87574 ETH","0.00405866%","2"
"0xdc84de099f4c9d008f6aab88988d39dc1084191f","","4,865.08101726 ETH","0.00405134%","3"
"0x0ce0f4b23fcd0a21e2ae3009c23854fc209ce938","","4,847.49790544 ETH","0.00403669%","210"
"0x3e4583617064d3b0c8ac4505de9e6bff1e01474f","","4,846.80540073 ETH","0.00403612%","42"
"0xa13fa64b655b1c752db75351bd89d95bb6844e2e","","4,841.86486 ETH","0.00403200%","5"
"0xcb70372f535ffffcf42b8dcd998ee83177e520e0","","4,820.00610073 ETH","0.00401380%","55"
"0x296b6d99bc6603928ed6ac44e371149fc909730f","","4,812.49 ETH","0.00400754%","1"
"0x65cec57a4993991d85f0c2b81dfe966062c10dd3","","4,809.05131595 ETH","0.00400468%","42"
"0x616116777efa63666436e9d132899467fb9a3d41","","4,803.49365709 ETH","0.00400005%","68"
"0x6ce8c5ad1339fb9d7e40f0f4e234e7ca847163de","Poloniex Hacker 4","4,800.00012018 ETH","0.00399714%","11"
"0x1e404c1a428f120a3bb8f529f0ef3c78b6e578df","","4,795.84650482 ETH","0.00399368%","1"
"0xed23d4110220ceea181ed90fdcdac0b364a1a29b","","4,794.68308978 ETH","0.00399271%","45"
"0x4af5bfbbf66f8542edc76a2024d5b1bb32d7c5ec","","4,792.99715786 ETH","0.00399131%","301"
"0x07d86d6cbf9eb03425d73f46f76c512826d94d65","","4,784.29318081 ETH","0.00398406%","92"
"0x0d9433dd0b0ca7e2fc2d5dbcab98b60c576175ff","","4,780.01824677 ETH","0.00398050%","8"
"0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98","Bittrex","4,770.18142625 ETH","0.00397231%","11,765,624"
"0xa5efb6fcc0e5e3300af04a643f72f103ac5deda0","","4,754.94438361 ETH","0.00395962%","1"
"0x375203d21e61b477b4577840ec538c008c12e2ec","","4,749.62520687 ETH","0.00395519%","65"
"0x622a0ada3cd0c1f5c843e38f9ed0d859b7589f90","","4,749.58921374 ETH","0.00395516%","29"
"0x0975a62f04beb6bae78e238a58b76d3e6ae09ac6","","4,740.50703765 ETH","0.00394760%","2,432"
"0x9a260bde017b0caf71a9f22aac11f4f9f364d712","","4,731.03079728 ETH","0.00393971%","4"
"0xdd7ff72430716d464f2da74f7ec0a92797f43e0f","","4,728.51175107 ETH","0.00393761%","6"
"0xba20996529d2722c4d9d800a7b20e96a0a235336","","4,726.27601699 ETH","0.00393575%","317"
"0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7","ENS: DAO Wallet","4,713.20447165 ETH","0.00392486%","38"
"0x30653c83162ff00918842d8bfe016935fdd6ab84","","4,712.20334301 ETH","0.00392403%","130"
"0x5c654e2328394c1751a6106af470be95cc98bccd","","4,700.61029135 ETH","0.00391438%","62"
"0x15fe5cb31c3ebe9ec78acd70b8147307d29eae2e","","4,699.92335773 ETH","0.00391380%","30"
"0xea0668b71f7f7a3f4c5936ead60da80ab9534533","","4,699.82677834 ETH","0.00391372%","63"
"0x8e609ac80f4324e499a6efd24f221a2caa868224","","4,699.69121309 ETH","0.00391361%","21"
"0xf4ddfae2f536f811b2ec4f47aa3a609847aa14d4","","4,698.97678951 ETH","0.00391302%","22"
"0xec817a9182495b38602603c7de0cedf72c88fb05","","4,698.39523072 ETH","0.00391253%","6"
"0x8ca6cb0a4f2ee042aa016eea6a838b6434656f83","","4,690.84587226 ETH","0.00390624%","16"
"0xf49de491e1c0d84a0e0bd2d57a841825fcf179fd","Orbit Bridge Exploiter 10","4,679 ETH","0.00389638%","7"
"0x6b1610f1a18427e82a0ada565c6ebfe464d6be4c","","4,672.25874985 ETH","0.00389077%","9"
"0xdaef7fbb1217f650055aadd566e57a5b99e854b5","","4,671.10631125 ETH","0.00388981%","1"
"0xad377d97e9a803261c4ddd23863a42a307211e13","","4,670.27588548 ETH","0.00388911%","99"
"0xb357f69fc2a9a5affbf5188274b9a406ba550e72","","4,668.38627476 ETH","0.00388754%","1"
"0x09528d637deb5857dc059ddde6316d465a8b3b69","","4,655.33388484 ETH","0.00387667%","140"
"0x1819ede3b8411ebc613f3603813bf42ae09ba5a5","Bitrue Drainer","4,650.64009498 ETH","0.00387276%","384"
"0x90a8a454377a9da191809e53ca72a9824b62021b","","4,647.50595048 ETH","0.00387015%","0"
"0x59ed4b54ff42fd65042bd026020bb12acd413fd4","","4,640.84283906 ETH","0.00386460%","18"
"0xefb2e870b14d7e555a31b392541acf002dae6ae9","","4,631.06984403 ETH","0.00385647%","247,482"
"0x8fe348f2f890046719aacea910f01d772dc20a65","","4,620.5920974 ETH","0.00384774%","3"
"0xfbee9fabf06a3e8794db5a90ebd1a6a998fa75e3","","4,617.9203274 ETH","0.00384552%","2"
"0x05cb45dbf6e743ca5b98f1b6cdc8ff6eddc2909f","","4,617.01460712 ETH","0.00384476%","10"
"0xbae21b4691da268bd580c4495a1065e2a4219338","","4,613.77235371 ETH","0.00384206%","1"
"0x61e710a6cd7d0af527a536bb48a0120528e24640","","4,598.99845418 ETH","0.00382976%","2"
"0xf25e4c70bc465632c89e5625a832a7722f6bffab","","4,598.32369409 ETH","0.00382920%","9"
"0xbc64de0ecd5cc636dc39f8691debf6513ce63e58","","4,593 ETH","0.00382476%","6"
"0x77658f50628ce6768e8a2cbf5c44e4db515a9ec7","","4,591.90963119 ETH","0.00382386%","39"
"0xc3032ee60835326117ce9834a8dc5b325117a8e2","","4,577.56238858 ETH","0.00381191%","64"
"0x37aa343c7b3a8d5cb7e1d53e262bce5c56840dc0","","4,566.89246974 ETH","0.00380302%","37"
"0x920f5834803c4c8f42ab4b85cbe65251701bbe4f","","4,564.5146898 ETH","0.00380104%","54"
"0x2c3781d28b9d0656fb90c68b75e6989fb3fb5329","","4,561.94007166 ETH","0.00379890%","20"
"0x58f4fadfb876964c7d4150ca0c95c809a4bc4b54","","4,558.64547597 ETH","0.00379616%","12"
"0xe34d104ae0c164b119853db958c65cbbc14825b6","","4,553.94677059 ETH","0.00379224%","63"
"0x71fe7f10b1167f4e81b555c0038169cfe142368b","","4,548.26868413 ETH","0.00378751%","43"
"0xea4707cb7b10e8c3a7d2ff1d7f8382b64ec592f1","","4,531.21566725 ETH","0.00377331%","8"
"0x61357e6e371338a3a76f0a3fbe279e86fe255553","","4,525.89479881 ETH","0.00376888%","29"
"0x49eafa4c392819c009eccdc8d851b4e3c2dda7d0","","4,524.98360399 ETH","0.00376812%","1,074"
"0xab203f75546c0f2905d71351f0436efefa4a0dac","","4,520.31879993 ETH","0.00376424%","5"
"0x066139a795282b301524500bda30341777b126cc","","4,520.07105714 ETH","0.00376403%","52"
"0x4d17966d33d80269fc4a25182aade7a117a3efb5","","4,520 ETH","0.00376397%","3"
"0xe28daf3029e3d6b92ca53f8ec8a57355c7fbd06d","","4,518.09905867 ETH","0.00376239%","27"
"0x72e2f4830b9e45d52f80ac08cb2bec0fef72ed9c","Stargate Finance: SGETH Token","4,516.66917838 ETH","0.00376120%","16"
"0x70a0a7be87deb51e1fab16d4f2bf00be1510e476","Golem: Foundation Wallet","4,515.023099 ETH","0.00375983%","38"
"0x6f79d451cea6499ac0cf30a24280194a8f11f688","","4,512.90423812 ETH","0.00375807%","45"
"0x9d6c9e135f96e5317f58b7b5bf49c0d5db03f3c1","","4,511.99892935 ETH","0.00375731%","3"
"0x88ff2b326b2d551e0c5977e3e5377d5f4cf28206","","4,507.96215756 ETH","0.00375395%","12"
"0x2d69692d54f9df37d9a2a509b148ed10fcf6d766","","4,504.80131739 ETH","0.00375132%","14"
"0x7b8961f67382c51c389726667ef7dd7cf95fefd3","","4,501.69230871 ETH","0.00374873%","21"
"0x25bc634180fb0050c8b03222934f2d8499ad29ae","","4,500.83223591 ETH","0.00374801%","125"
"0xeb300f7393a40450fbdcd4dcbada7c31c0be71e0","","4,500 ETH","0.00374732%","2"
"0x817dc9cbf3a08c0c7c4f0ef444a312157677763f","","4,499.99881379 ETH","0.00374732%","4"
"0xf392c206a5e942fcd95dce3773f6173a949add39","","4,499.98 ETH","0.00374730%","1"
"0x45ca9862003b4e40a3171fb5cafa9028cac8de19","","4,496.87239298 ETH","0.00374472%","44"
"0x4d026bf4fd179d8bdc954c471c7618aa6a245a88","","4,490.62300258 ETH","0.00373951%","39"
"0x2ddbeedb4d93f4fcba90ad6063864f1c0efd6c4a","","4,482.78108093 ETH","0.00373298%","22"
"0x48953f20d6f3d43bf7f1cc7a2f0616e083898a08","","4,480.72193639 ETH","0.00373127%","59"
"0x961fbe41e741e862b0d9edbc153bf362e5b9b462","","4,470.30854065 ETH","0.00372259%","2"
