Address,Name Tag,Balance,Percentage,Txn Count
"0x31699e0b3020e81eb457a393b21b70c35fbf943e","","922.39552676 ETH","0.00076811%","129"
"0x99c9bdb95732bf71e497040af6de5ca8b1bde324","","922.01672313 ETH","0.00076780%","17"
"0xe6fe7a5d4fe3c6c411fa81ce77f0eae068b1e65d","","921.998848 ETH","0.00076778%","1"
"0x973bb536b7e13c5a04c6478155c50f3708d61179","","921.285 ETH","0.00076719%","38"
"0x0edadd242badcf29dd06881f5906f1ee828b8b21","","920.12869189 ETH","0.00076623%","132"
"0x13bebe1b1e75e0b6f7577ab96365e1af9de24f69","","920.06162701 ETH","0.00076617%","46"
"0xfb6843963276f498894b029c1e3914af26e2fa26","","920.000303 ETH","0.00076612%","396"
"0x658aff4cb1b06b8812e18e36a860cf746b02aa9e","","919.82398987 ETH","0.00076597%","27"
"0x0349923ae2b35ff4f0099869aeea99d1f3fd12a9","","919.63070362 ETH","0.00076581%","9,550"
"0xaed74addb338e362bb09c168a9a6facd2c8cdce2","","919.49804652 ETH","0.00076570%","2"
"0x44cb8c9dd6154a892f72e844a1e45b22cde646d2","","919.25266569 ETH","0.00076550%","91"
"0xc6b5b08b0e662699824ee7f39d7c4f78ed5732a5","","918.81091873 ETH","0.00076513%","24"
"0x4b3d186c49ceff2ab2a42d9245882d04b640bfd1","","918.78117507 ETH","0.00076510%","20"
"0x2f60e58b34c7ed387c9d3e57e7e2058036f7c78a","","918.04422902 ETH","0.00076449%","39"
"0x4812fa9b94425409b98612ed57e3e7bdbb5c3e48","","917.99601 ETH","0.00076445%","7"
"0x23109040bf0f72256112fd84a8cb5962fea8752f","","917.94317488 ETH","0.00076441%","47"
"0x8335ab8838fa1a1e264029f0910691023bfc281c","","917.61768758 ETH","0.00076413%","15"
"0xbc88303f12e73cbe708ce2cf30aff7685b1ae625","","917.49753608 ETH","0.00076403%","24"
"0x9f0dbd30ef5d6a709ec947441fb8cca3a515989b","","917.08583582 ETH","0.00076369%","56"
"0x4b581deda2f2c0650c3dfc506c86a8c140d9f699","","917.05587412 ETH","0.00076367%","2,986"
"0x5f7be6936e03cd467b943949e60f7ac96788ba54","","917.02957009 ETH","0.00076365%","6"
"0x9a1ee339fa0ff50ee9a2528c0411b6e2119bdbd9","","916.84503647 ETH","0.00076349%","19"
"0x139cfd93dbaf2682b2ceae7aef2465470cfb9ee3","","916.37355462 ETH","0.00076310%","247"
"0xd2c3c49e2a93917b5557d5b0ce81378b0b3b8eb9","","915.64595808 ETH","0.00076249%","4"
"0x4f620af6032e2da9f0044a8b629dd2e0ac328917","","915.0221781 ETH","0.00076197%","104"
"0x514632efbd642c04de6ca342315d40dd90a2dba6","","914.88823698 ETH","0.00076186%","33"
"0x849d52316331967b6ff1198e5e32a0eb168d039d","Gnosis: Active Treasury Management","914.77915358 ETH","0.00076177%","2,141"
"0x83d1b0d9169520793a56f870f473b00307efe766","","914.40582298 ETH","0.00076146%","87"
"0x26cc5af8858c82c70696cd2ba7060d500cfcdbf7","","914.23151618 ETH","0.00076132%","12"
"0x401b2defdf619751327995b5c0bfd3a9b6c461a1","","913.99365205 ETH","0.00076112%","4"
"0x0228498ee93e8750a823d219a8f531157ccc031f","","913.39983843 ETH","0.00076062%","30"
"0x37c6f0583b43023aeabf362127438fee539cb662","","913.2864869 ETH","0.00076053%","1"
"0x8d7841bb4737afcaa7af30eeabbae953be0c9f0b","","912.97250957 ETH","0.00076027%","30"
"0x9794e62e80b256640f905984cd9a851e11acae21","","912.7464399 ETH","0.00076008%","1"
"0xcb5e9e8d8487cd4aad426f2fa45e1f7dac37ad8f","","912.49962938 ETH","0.00075987%","35"
"0x9f0abdb968e0f11d3aa43d46e709f1315d9e8b39","","912.468634 ETH","0.00075985%","153"
"0xd5d44d65fb766002c962d01bb6a0bbe8f773ebb1","","912.40934561 ETH","0.00075980%","14"
"0x4debbddfc929d99c8a0a426b94415d589add0a76","","911.90515037 ETH","0.00075938%","10"
"0xf1e79fec221463eaffb5c441df59449aeefd498e","","911.26629038 ETH","0.00075885%","80"
"0x82e51a8304156f96c6f01e4ae3c2554d0de5d156","","911.18844692 ETH","0.00075878%","353"
"0xe72474a2065999ad5ba730b3108ced71257ceea0","","911.0001 ETH","0.00075862%","2"
"0x949113136b6e769c64312227c84ca274be273d7d","","910.56552083 ETH","0.00075826%","32"
"0xcdd4796204950f600aea2a82c3f6ca71ab3e4404","","910.2637086 ETH","0.00075801%","1"
