Address,Name Tag,Balance,Percentage,Txn Count
"0xcffad3200574698b78f32232aa9d63eabd290703","Crypto.com 5","55,931.68535295 ETH","0.04657643%","979,895"
"0x4399f61795d3e50096e236a6d31ab24470c99fd5","","55,764.946 ETH","0.04643758%","767"
"0x2842eb68fcd748e92acb44d82a9e315fc7dc650d","","55,592.23618505 ETH","0.04629375%","2"
"0x05576087d1ad92873da0a3b76e7105195935b0f5","","55,230.01532989 ETH","0.04599212%","2"
"0x7c2a289c0523e748c286a37570d2efc16d2c934e","","55,000.553059 ETH","0.04580104%","4"
"0xd69b0089d9ca950640f5dc9931a41a5965f00303","Gemini 7","54,688.90814768 ETH","0.04554152%","170"
"0x795cbc7a670d06e56cd2197d4ca175e081a416ad","","54,096.99278137 ETH","0.04504861%","63"
"0xe3f53355cdbeaf2afafc4fc22be0a5c02570061a","","53,242.56373701 ETH","0.04433709%","1"
"0x5770815b0c2a09a43c9e5aecb7e2f3886075b605","SwissBorg","53,142.20358758 ETH","0.04425352%","77,470"
"0x91720f9e3cb457129b7ff4a0987a9ccfa3a66de0","","53,063.63 ETH","0.04418809%","3"
"0x46f80018211d5cbbc988e853a8683501fca4ee9b","","52,455.59733258 ETH","0.04368176%","2,995"
"0x991a7ff3cb20d5b5d6d9be5efec4e4c51cddad7a","","52,170.12973866 ETH","0.04344404%","24"
"0x7df24e36497dc9f6edea0a024a595a930049ee47","","51,409.70938088 ETH","0.04281081%","17"
"0x1b8766d041567eed306940c587e21c06ab968663","Bitfinex 14","51,377.30143861 ETH","0.04278382%","23"
"0x3d9256ad37128e9f47b34a82e06e981719477c18","","51,240.78867857 ETH","0.04267014%","3,372"
"0xd49a1525b46f9149ff665807c925bd83b5a6d7e3","","51,111.95757564 ETH","0.04256286%","32"
"0xe3ecd65cf2ad2eba2aa2be1d0894753b2172abd1","","51,025.00537042 ETH","0.04249045%","357"
"0xceffc7330317f72957c662d072a5e7d63b9b578c","","50,399.93895 ETH","0.04196993%","8"
"0x50cb0508434b4c68a2c4fde30b02b269d2d5b6bd","","50,005.98478689 ETH","0.04164187%","8"
"0x50bd66bfddf48b8914602bf51c93756731ec51ae","","50,001.00561846 ETH","0.04163772%","7"
"0x5a03703125380cfda804446fdaa3b4064cb6cc0a","","50,000.89 ETH","0.04163763%","3"
"0x6220d7a458a68d6a554e5904792049fd2ef6bbcc","","50,000.419059 ETH","0.04163724%","5"
"0x07f1d450b16e53302931c5362ee0ab41f2978541","","50,000.150118 ETH","0.04163701%","4"
"0x98ec059dc3adfbdd63429454aeb0c990fba4a128","OKX 6","50,000.10856897 ETH","0.04163698%","67"
"0xc97b6e3e4301617f617b23120f31303e8ccee606","","50,000.015559 ETH","0.04163690%","3"
"0x565b8fbf9336bec8fbfb4f78fbf30d7f70d6973b","","50,000.012559 ETH","0.04163690%","3"
"0xe780a56306ba1e6bb331952c22539b858af9f77d","","50,000.00000453 ETH","0.04163689%","3"
"0x6b378be3c9642ccf25b1a27facb8ace24ac34a12","Deribit 5","49,999.99958 ETH","0.04163689%","11"
"0xa18eb0ed2543be132ef5aa3c8a87a0f5b2e30fca","","49,996.54870979 ETH","0.04163401%","6"
"0x0c501d43206b97fa4300f1b0962742b4f938f70e","","49,375.99091714 ETH","0.04111725%","483"
"0x1e747fb111ba949af397b15cbceb424d3f19d8a6","","49,371.02111049 ETH","0.04111311%","3"
"0x367d1057813de939cf8eefd0c2a560e53082a326","","49,169.97763436 ETH","0.04094570%","118"
"0xc3ecba28af450e2ed469164766751130d93ecc36","","49,151.2634424 ETH","0.04093011%","19"
"0x7442041898dc3f8ed76fa4e00a762064c87991c8","","48,746.20441494 ETH","0.04059280%","4"
"0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419","Starknet: StarkGate ETH Bridge","48,720.04197384 ETH","0.04057102%","1,798,204"
"0x7a95f1554ea2e36ed297b70e70c8b45a33b53095","","48,374.30347024 ETH","0.04028311%","23"
"0xee5b5b923ffce93a870b3104b7ca09c3db80047a","","47,341.49234846 ETH","0.03942305%","2,239"
"0x2eb08efb9e10d9f56e46938f28c13ecb33f67b15","","47,070.84387836 ETH","0.03919767%","49"
"0x8c1fe06904a6e642b1e8c66b3ee7fac83cc46873","","46,150.83019183 ETH","0.03843154%","11"
"0x2efb50e952580f4ff32d8d2122853432bbf2e204","Robinhood 2","46,065.34166274 ETH","0.03836035%","7,253"
"0xec5feafe210c12bfc9a5d05925a123f1e73fbef8","","45,676.10326936 ETH","0.03803621%","54"
"0xf9a345948c9f31b225686ab8911140b0e2bcdca8","","45,558.05891678 ETH","0.03793792%","26"
"0x7f3a1e45f67e92c880e573b43379d71ee089db54","","45,497.57988067 ETH","0.03788755%","233"
"0x97e813b9a81d097e60a5e6311bc9a475199b67ae","","45,372.70458772 ETH","0.03778356%","263"
"0x7713974908be4bed47172370115e8b1219f4a5f0","","44,976.54733145 ETH","0.03745367%","60"
"0x3b9de915fce667b90f919075c4d10067b15192a9","","44,932.36475008 ETH","0.03741688%","0"
"0x70773129aca50d298631283e137473ab8ffc0177","","44,800.7606333 ETH","0.03730728%","1"
"0x95fc37a27a2f68e3a647cdc081f0a89bb47c3012","Mantle: L1 Standard Bridge Proxy","44,601.67004582 ETH","0.03714149%","42,028"
"0x42697cc8cb495aebd453d016950344867d51f27e","","44,199.90117489 ETH","0.03680693%","2"
"0xdf1fc5523f2e5ea4f6dac2eaed3263953a391b0c","","44,114.58177815 ETH","0.03673588%","220"
"0x39ed68f2087dca23f76792eca8f39508e74d82e5","","43,904.90912778 ETH","0.03656127%","2,690"
"0x1ac33f385a4e9fe2d809a81c5c10473f81ee0ed3","","43,786.31009354 ETH","0.03646251%","12"
"0x49be8a0773824e2917f4baccebbdf298e7cf27bd","","42,918.1814894 ETH","0.03573959%","15"
"0x90f9dff16f9efafeeb8b130dc5d3562ac5e76a96","","42,837.21096466 ETH","0.03567216%","3"
"0xe9405bd9845a488e4c5e5e6d972fea932e2e4a3c","","42,799.99625166 ETH","0.03564117%","20"
"0xc882b111a75c0c657fc507c04fbfcd2cc984f071","Gate.io 5","42,694.31299502 ETH","0.03555317%","1,133"
"0xce62390ff8b0ee9b11edb0d567b04586cef5833a","","42,162.24531298 ETH","0.03511009%","70"
"0x64192819ac13ef72bf6b5ae239ac672b43a9af08","Axie Infinity: Ronin Bridge V2","41,535.14668762 ETH","0.03458788%","113,031"
"0x093c06ab7ffe19bd3efc8a55548bdf4285505577","","41,435.75571734 ETH","0.03450512%","3"
"0x5696ae5ad2c22a4afc03bbae5bf18ca9278ae5c5","","41,234.43395 ETH","0.03433747%","6"
"0x4b068fe2cee007a48db70b28047470ded49d6aba","","41,040.33589786 ETH","0.03417584%","2,069"
"0x466294fed9060355b295b419cb86000fe1406e07","","41,000.00311395 ETH","0.03414225%","4"
"0xddbd2b932c763ba5b1b7ae3b362eac3e8d40121a","","40,891.62685493 ETH","0.03405200%","43"
"0xf367ae3ec7941e5145eebe0a820da59a7df82012","","40,791.24473612 ETH","0.03396841%","9"
"0x65f6db242a5eb6037ecbccb9fdcd9666fba8d1cc","","40,773.01036863 ETH","0.03395322%","2"
"0x8729dc4831577d8a30e28e264d974745d9a92335","","40,759.4616742 ETH","0.03394194%","5"
"0xd641651ed7e19a04ce536610d75b3dcaf427ad73","","40,756.60607285 ETH","0.03393956%","166"
"0x37e3bc492735d3d84f2b126cffaf4f0a95bff049","","40,635.65324137 ETH","0.03383884%","29"
"0xad7f791974169973443c496eaa102f1a7842003d","","40,369.46236498 ETH","0.03361717%","2"
"0x98078db053902644191f93988341e31289e1c8fe","Blast: ETH Yield Manager Proxy","40,269.52905904 ETH","0.03353396%","92"
"0xabdc9f1bcf4d19ee96591030e772c334302f7d83","","40,110 ETH","0.03340111%","2"
"0x2dca0e449ab646dbdfd393a96662960bcab5ae1e","","40,000.0033 ETH","0.03330951%","3"
"0xba9b0c7552e36900b434d4b593d0a4295cec36d0","","39,998.98780663 ETH","0.03330867%","4"
"0xd72fcafc43706d5854d034bf25cb96a07465c435","","39,711.91944 ETH","0.03306961%","5"
"0xdc24316b9ae028f1497c275eb9192a3ea0f67022","Lido: Curve Liquidity Farming Pool Contract","39,270.41056055 ETH","0.03270195%","71,496"
