Address,Name Tag,Balance,Percentage,Txn Count
"0x00000000219ab540356cbb839cbe05303d7705fa","Beacon Deposit Contract","41,188,170.37696063 ETH","34.29894390%","469,022"
"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","Wrapped Ether","3,026,434.6640999 ETH","2.52022636%","16,417,081"
"0xbe0eb53f46cd790cd13851d5eff43d12404d33e8","Binance 7","1,996,008.38522975 ETH","1.66215151%","1,581"
"0x8315177ab297ba92a06054ce80a67ed4dbd7ed3a","Arbitrum: Bridge","1,595,855.8000784 ETH","1.32892935%","37"
"0x40b38765696e3d5d8d9d834d8aad4bb6e418e489","Robinhood","1,442,994.78737427 ETH","1.20163622%","105"
"0xda9dfa130df4de4673b89022ee50ff26f6ea73cf","Kraken 13","1,398,923.56460808 ETH","1.16493645%","494"
"0x47ac0fb4f2d84898e4d9e7b4dab3c24507a6d503","Binance: Binance-Peg Tokens","584,999.03963144 ETH","0.48715078%","84"
"0xf977814e90da44bfa03b6295a0616a897441acec","Binance 8","503,265.37430034 ETH","0.41908807%","14,291"
"0xe92d1a43df510f82c66382592a047d288f85226f","Bitfinex 19","450,118.32741318 ETH","0.37483052%","467"
"0xafcd96e580138cfa2332c632e66308eacd45c5da","","382,707.41802413 ETH","0.31869491%","214"
"0xbeb5fc579115071764c7423a4f12edde41f106ed","","382,282.36148331 ETH","0.31834095%","13,409"
"0x61edcdf5bb737adffe5043706e7c5bb1f1a56eea","Gemini 3","369,498.96536194 ETH","0.30769573%","769"
"0x7d6149ad9a573a6e2ca6ebf7d4897c1b766841b4","","349,671.37586924 ETH","0.29118455%","1,719"
"0xc61b9bb3a7a0767e3179713f3a5c7a9aedce193c","Bitfinex: MultiSig 3","328,053.76046368 ETH","0.27318275%","124"
"0xca8fa8f0b631ecdb18cda619c4fc9d197c8affca","","325,000.48226586 ETH","0.27064017%","90"
"0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","EthDev","310,273.75978318 ETH","0.25837667%","2,498"
