Address,Name Tag,Balance,Percentage,Txn Count
"0xdbf5e9c5206d0db70a90108bf936da60221dc080","Wintermute: 0xdbf...080","518.17629908 ETH","0.00043150%","56,250"
"0xa1640edd7b69a3bdf98cd9a6a61f663dcf6d2aa2","","518.07058362 ETH","0.00043142%","2"
"0x4dec7fa6ac68b1618c8ede42985e9234093fd800","","517.9985842 ETH","0.00043136%","9"
"0x730af5e6a9196cab549f3a9dac29146c6b98da33","","517.85541005 ETH","0.00043124%","22"
"0xfefc5e2cd158c5e1df5306627df10f0aa56a3801","","517.81356171 ETH","0.00043120%","1,790"
"0xcf31cc47e88f143172ca1913c080cbd14676c84f","","517.797806 ETH","0.00043119%","6"
"0xe6e25b32abedaa08e7ddf40b9547e77063f71d74","","517.67878867 ETH","0.00043109%","3"
"0xcf57dcdcb82cf1a4e3e4bc0297e0d7bc621d0a6d","","517.67181624 ETH","0.00043108%","19"
"0xc381ccfae5015c3d35849ab5afa152d9192eaabd","","517.61964675 ETH","0.00043104%","87"
"0xcc042d5c3fa72c59b7e2786849fa4ee30ae6bf0f","","517.51961316 ETH","0.00043096%","280"
"0x318d634746275ed89e6c3bd8f5644f6847259c26","","517.495905 ETH","0.00043094%","3"
"0xcdee12f552878b3f3ed20a2c6b0df10476ca7e51","","517.482528 ETH","0.00043093%","1"
"0x1453e1e5b705ccc3e0c0aebe054204211d5f2c47","","517.47931304 ETH","0.00043092%","5"
"0x64c74b5cfe60cb5f36ddebb14b9431ba33e95527","","517.37735342 ETH","0.00043084%","52"
"0xb828a68ac68a0936b1fdc4785bd7801a3e5c293d","","517.27314026 ETH","0.00043075%","1"
"0xe79ec35b8d87f448535e68383f3a6bbd7e551ce3","","517.07326294 ETH","0.00043059%","4"
"0x0c9af4cb53191b48ef079b0d47bd88cba2965a7b","","517.04594905 ETH","0.00043056%","24"
"0x5053890571f6008d02e9fa78e5533e42d5b6c0f3","","517.03129935 ETH","0.00043055%","4"
"0x61823fdc6bcf64b0e20761d8556a5559d9899e59","","516.97268445 ETH","0.00043050%","3"
"0xdb57b554118d392259e72b099db545bfd5f21016","","516.95340317 ETH","0.00043049%","3"
"0xf7f52dd34bc21eda08c0b804c7c1dbc48375820f","PartyDAO: Treasury","516.70097437 ETH","0.00043028%","293"
"0xbe292953f82bb3914564af9a38eebfa7b18da32b","","516.69743577 ETH","0.00043027%","671"
"0xd9786af0ab583213a09914b16ca8cc85f184e1d4","","516.6732 ETH","0.00043025%","1"
"0x0cedd26dfbfde3ab7040f1e33c3f7fe8c9af7f91","","516.47311492 ETH","0.00043009%","49"
"0x5439e9edb74e85e99c939ad7889792231739e380","","516.37309675 ETH","0.00043000%","11"
"0x9d52ec2d3a875a0f09cd336f30e01301310d9cda","","516.35897627 ETH","0.00042999%","40"
"0x32b8d654ef10fb40e08fae9eac7394cede96d795","","516.32870336 ETH","0.00042997%","3,586"
"0x9dbb9e6b0a5dcdbb404e588b03193fe89e61c1f4","","516.22834674 ETH","0.00042988%","2"
"0xc6d857aec0f3843ded2a5b275643a0943c78b7fb","","516.17108702 ETH","0.00042984%","75"
"0x4969f27cdab1d03307f31e5b9a61fc86b4069cbd","","516.03642134 ETH","0.00042972%","1"
"0x4527106ae1a661a9d2ffc22575bacdaacb5e51e0","","515.97780758 ETH","0.00042967%","480"
"0xf73d2fe8cc8b091924666e7b71ae40d659b09d18","","515.90861489 ETH","0.00042962%","1"
"0x34a111b29fcabc854a4ec81aca7d4e162a96c1aa","","515.90741377 ETH","0.00042962%","29"
"0xc12c41bcd9448e42f16c09f05d99e58c73b784a0","","515.57867257 ETH","0.00042934%","237,729"
"0x904485256c5424eecd8cf83f1584a82052ad2a34","","515.55034547 ETH","0.00042932%","692"
"0xf5de657ffc8a778f490414ca55ff77f708bd5610","","515.28 ETH","0.00042909%","4"
"0x1460c0cda3f238496962f50ac879991402283ba4","","515.270073 ETH","0.00042908%","1"
"0x8784885ec93edad5aab803c69cc4e482673af70a","","515.23699348 ETH","0.00042906%","219"
"0x43d4018a6bd726286ad5a2001fa8aee60b15d9e9","","515.13942036 ETH","0.00042898%","36"
"0xbec66e394775e9f9d08c3430641ff6679bd65bbc","","515.09839063 ETH","0.00042894%","5"
"0xdc251802dcaf9a44409a254c04fc19d22eda36e2","","515.02277323 ETH","0.00042888%","55"
"0x56a2cac77743db04b3c4e2c8dc7bd7f7de911415","","515.00779503 ETH","0.00042887%","10"
"0x48033f79e49bba0cc01414427024d2ba12b128d3","","514.91347081 ETH","0.00042879%","18"
"0xb24b4b04d0a426974434ee2e80379cd03f4c76ce","","514.82562699 ETH","0.00042871%","1"
"0x9b656e641684537346025a8712091eedb6a2e823","","514.81844239 ETH","0.00042871%","58"
"0x2644d7bfbd6785823ae39906aaec7dc1f342816e","","514.5749464 ETH","0.00042851%","4"
"0x02e0507e7e4c959ec7b48b265538936897a06417","","514.55776899 ETH","0.00042849%","7"
"0x5ac15ce2fbfb2ea34bfc6a84cd0b4d2ae2d06cda","","514.53018895 ETH","0.00042847%","2"
"0xb18d844f3578ead22791b5c67f7b6af93266804e","","514.5181582 ETH","0.00042846%","83"
"0x26781bfc4b005533d4d4829050a8fa4c77a53cb2","","514.51333753 ETH","0.00042845%","12"
"0x0836430f1f59d0021b8fc20b08b9ef97693e7d16","","514.50593391 ETH","0.00042845%","3"
"0xbd847f9dd54d99dd1c989e622a32fbb7c5e70b3f","","514.47788097 ETH","0.00042843%","4"
