Address,Name Tag,Balance,Percentage,Txn Count
"0xe3f8250bdc233d93875c15c25d725fd509192d60","","100,855.72714798 ETH","0.08398637%","150"
"0x67f706db3bbd04a250eed049386c5d09c4ee31f0","","100,784.24757148 ETH","0.08392685%","35"
"0xd9858d573a26bca124282afa21ca4f4a06eff98a","","100,179.66778849 ETH","0.08342339%","5"
"0x4fdd5eb2fb260149a3903859043e962ab89d8ed4","Bitfinex 5","100,116.88988392 ETH","0.08337111%","25"
"0xd8d98ee915a5a4f52c40d97fcd8ffadea1ee8604","","100,000.14577822 ETH","0.08327390%","8"
"0x2d89034424db22c9c555f14692a181b22b17e42c","","100,000.0000335 ETH","0.08327377%","6"
"0x40f50e8352d64af0ddda6ad6c94b5774884687c3","","100,000.00002 ETH","0.08327377%","3"
"0x36b6751586614d647d8a3f495e82bdcf250914c8","","98,770.4615612 ETH","0.08224989%","64"
"0xe9a5a2acfa9bee149ed28fcbf12b60ff2ad97efb","","98,770.46155551 ETH","0.08224989%","73"
"0xe93fc974908003faddf0bd972b05b6494368d3f5","","98,770.46152561 ETH","0.08224989%","66"
"0x303c741bb15c9c4b1c72320f6df702b32da80519","","98,770.46150952 ETH","0.08224989%","76"
"0x28140cb1ac771d4add91ee23788e50249c10263d","Bitfinex 16","97,634.063475 ETH","0.08130357%","1"
"0xd3a22590f8243f8e83ac230d1842c9af0404c4a1","","96,689.79914492 ETH","0.08051724%","67"
"0xc56fefd1028b0534bfadcdb580d3519b5586246e","Bitfinex 11","95,263.26323519 ETH","0.07932931%","1"
"0xf196c023de1f19d6529133759f449c4b01ce0f51","","94,923.81168363 ETH","0.07904664%","56"
"0x86a6a0080b1a4c9390416cf73ffb02738d94f8d6","","93,032.0963108 ETH","0.07747134%","5"
"0x0dbd8de20eed94a5693d57998827fcf68ed2ecf4","","92,500.11439622 ETH","0.07702834%","3"
"0x9030dcb01830eaa3d8ba285a824a05d8fb489ad0","","92,228.15247683 ETH","0.07680186%","4"
"0xd6216fc19db775df9774a6e33526131da7d19a2c","KuCoin 6","91,963.75246489 ETH","0.07658169%","9,449"
"0x807cc0e799dcc651d94595e1f7f6e7373ef8f96a","","90,645.23803238 ETH","0.07548371%","58"
"0xa580e49df5d054d69cf1b2ef4af847c6e6f64d30","","90,000.14556172 ETH","0.07494652%","6"
"0x9b07c94f1d39d24b68da8ff7c78adb8b70238a75","","90,000.14537524 ETH","0.07494652%","5"
"0x22a54a1eb8c573bbf845dd1ff64c8df05502c1b0","","90,000.14525116 ETH","0.07494652%","5"
"0xda29accfb77995bef70bcf6478a73e9acb07732d","","90,000.14523203 ETH","0.07494652%","6"
