Address,Name Tag,Balance,Percentage,Txn Count
"0xc2906c3c14d89bdd7bfc22a3f6c1f375664aaaab","","12,341.71414387 ETH","0.01027741%","6"
"0x087d2c24c0225b286e5aac0e94aefba0af3b44dc","","12,300.49758831 ETH","0.01024309%","31"
"0xdeb9cc22cd17136cce26f9341b81d2a5c83beca5","","12,300.001 ETH","0.01024268%","2"
"0xba141724e6c5f43cfbf050e0694fe3065f976aab","","12,300 ETH","0.01024267%","1"
"0xea039cf1857bd0e14919c4ef1a8b332a83110bff","","12,300 ETH","0.01024267%","1"
"0x8f1ef2c70a61cae8dd54d25be7b44c2e581c6b33","","12,300 ETH","0.01024267%","1"
"0xdeeecdb8bd3b451d854459eab41116faa81b2fcc","","12,300 ETH","0.01024267%","1"
"0x79ae5dcd42a1fe24e63ef15296a73dd6c5e5dd16","","12,299.9877346 ETH","0.01024266%","2"
"0x56ee86ef8298cd7d69b2184af6b36322b467592d","","12,299.9807346 ETH","0.01024266%","1"
"0x0cd76cd43992c665fdc2d8ac91b935ca3165e782","Bitfinex 18","12,284.33645009 ETH","0.01022963%","1"
"0xcfbe3d32e3d8b94001b90a39be9e49cbdffa83f8","","12,229.811559 ETH","0.01018423%","2"
"0xdf7516a977b7485a68a17cb98961fdc3d97c71b9","","12,210.9111436 ETH","0.01016849%","80"
"0xa6482d46e8e5b68234d01252db1b99719dbef1cf","","12,207.06669449 ETH","0.01016529%","6"
"0x3775234f636d6b2f56549fe60adeeb58eccf504c","","12,200 ETH","0.01015940%","1"
"0xba7886228addf36f8e9d477d0ba61366d6e4dda6","","12,200 ETH","0.01015940%","1"
"0x1a46ca4be161e5d4cad714602a22c9b7fbba7fb2","","12,200 ETH","0.01015940%","1"
"0x7f34f6f298318c635256be78edcfae096137b4cb","","12,199.88987606 ETH","0.01015931%","1"
"0xe2f455993c24f6c0d49d30c1e56de95d314a0a6a","","12,165.53213808 ETH","0.01013070%","9"
"0xa408e7e8fc70ded5c9453f401901f744df6d7b11","","12,146.66163674 ETH","0.01011498%","26"
"0xcb979b2246c7bcdaca2c241bf3cea2c547cf671c","","12,128.38915696 ETH","0.01009977%","1"
"0x85a8e39fed50efde8310fab6cddc0b68d767f018","","12,095.53336306 ETH","0.01007241%","1"
"0x550f589100e379c8530c0564566d6e270ff13457","","12,022.71953495 ETH","0.01001177%","3,366"
"0x214984f6f8b4197a9a32159ed17b72650331538a","","12,021.95139016 ETH","0.01001113%","10"
"0x2629bf288c3aedae8ddb3eb678df9f7ccc18711f","","12,009.00170061 ETH","0.01000035%","528"
"0x03b51bf1e67f976107ce9446f5694ca1685e6c5a","","12,006.88866528 ETH","0.00999859%","2"
"0x31fc4616ab86a2eb61eb8189abbdbffae23a5fcf","","12,001.49436494 ETH","0.00999410%","2"
"0xf7f741e29828da8500a5daae6a348008fe3a5816","","12,000.51057623 ETH","0.00999328%","45"
"0x4069d5d58ac8a6c8610094bef5f165acd92e70db","","12,000 ETH","0.00999285%","1"
"0x0e6dfd553b2e873d2aec15bd5fbb3f8472d8d394","","12,000 ETH","0.00999285%","2"
"0xb5eb74cc4dc944f0da9566fa44b7412ec312f3fe","","12,000 ETH","0.00999285%","1"
"0x41ba4da465f2c9de9adf70fb7a91e510778e9af7","","12,000 ETH","0.00999285%","1"
